,pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,fielder_2,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,pitcher.1,fielder_2.1,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,is_strike,pitch_count,plate_-x,pfx_-x,bauer_units,swing_miss
640,FF,2021-06-01,98.3,-2.85,4.79,"Kimbrel, Craig",672779,518886,,swinging_strike,12.0,Tucupita Marcano strikes out swinging.,R,L,R,CHC,SD,S,,,1,1,2021,-0.87,15.600000000000001,0.41,3.63,,,,1,9,Top,,,575929,10.899422300240804,-142.855715018876,-0.6968332462215818,-14.390265266388091,32.61498384518506,-14.340563030682718,3.37,1.53,,,,98.8,2390.0,6.6,633880,518886,575929,519203,642727,621550,595879,592178,664023,542364,53.87,,,,,,,,69,3,4-Seam Fastball,4,3,3,4,3,4,3,4,Standard,Standard,226.0,0.0,-0.043,1,1-1,-0.41,10.44,24.313326551373347,1
641,KC,2021-06-01,87.8,-2.83,4.81,"Kimbrel, Craig",672779,518886,,ball,14.0,Tucupita Marcano strikes out swinging.,R,L,R,CHC,SD,B,,,0,1,2021,1.17,-6.48,0.67,0.8,,,,1,9,Top,,,575929,6.087263164321679,-127.70212655613032,-2.4453190217921006,11.463574146125294,26.895157307307784,-37.81083020794944,3.32,1.61,,,,88.1,2521.0,6.6,633880,518886,575929,519203,642727,621550,595879,592178,664023,542364,53.93,,,,,,,,69,2,Knuckle Curve,4,3,3,4,3,4,3,4,Standard,Standard,52.0,0.0,0.021,0,0-1,-0.67,-14.04,28.712984054669704,0
642,KC,2021-06-01,88.8,-2.97,4.86,"Kimbrel, Craig",672779,518886,,called_strike,8.0,Tucupita Marcano strikes out swinging.,R,L,R,CHC,SD,S,,,0,0,2021,1.17,-6.0,0.13,1.48,,,,1,9,Top,,,575929,5.143783932984258,-129.37135168184903,-1.1797690792235032,12.12949747567948,26.51379024797996,-37.792858604159775,3.32,1.53,,,,89.1,2629.0,6.4,633880,518886,575929,519203,642727,621550,595879,592178,664023,542364,54.14,,,,,,,,69,1,Knuckle Curve,4,3,3,4,3,4,3,4,Standard,Standard,50.0,0.0,-0.027,1,0-0,-0.13,-14.04,29.605855855855857,0
643,FF,2021-06-01,98.6,-2.75,4.81,"Kimbrel, Craig",571976,518886,strikeout,called_strike,3.0,Wil Myers called out on strikes.,R,R,R,CHC,SD,S,2.0,,0,2,2021,-1.1,13.919999999999998,0.74,2.65,,,,0,9,Top,,,575929,12.091205097146656,-143.07084547389587,-3.1026629482219352,-17.899545222498165,33.02184541401634,-15.73319533350906,3.12,1.41,,,,98.8,2312.0,6.6,633880,518886,575929,519203,642727,621550,595879,592178,664023,542364,53.94,,,0.0,1.0,0.0,0.0,,68,3,4-Seam Fastball,4,3,3,4,3,4,3,4,Standard,Standard,228.0,0.071,-0.151,1,0-2,-0.74,13.200000000000001,23.448275862068968,0
644,KC,2021-06-01,87.8,-2.75,4.84,"Kimbrel, Craig",571976,518886,,swinging_strike,14.0,Wil Myers called out on strikes.,R,R,R,CHC,SD,S,,,0,1,2021,1.05,-7.08,0.88,0.92,,,,0,9,Top,,,575929,6.650976535469249,-127.81886360367132,-2.1766678039552736,10.195982867346162,25.83396771362158,-38.40355155927763,3.49,1.6,,,,88.4,2470.0,6.6,633880,518886,575929,519203,642727,621550,595879,592178,664023,542364,53.87,,,,,,,,68,2,Knuckle Curve,4,3,3,4,3,4,3,4,Standard,Standard,58.0,0.0,-0.052,1,0-1,-0.88,-12.600000000000001,28.132118451025057,1
645,KC,2021-06-01,87.7,-2.84,4.92,"Kimbrel, Craig",571976,518886,,swinging_strike,9.0,Wil Myers called out on strikes.,R,R,R,CHC,SD,S,,,0,0,2021,1.04,-6.36,0.74,1.87,,,,0,9,Top,,,575929,6.4994798452541485,-127.62872593128492,-0.1818985599358389,10.115365589295424,25.22279666277643,-38.19127188663299,3.49,1.6,,,,87.8,2576.0,6.3,633880,518886,575929,519203,642727,621550,595879,592178,664023,542364,54.22,,,,,,,,68,1,Knuckle Curve,4,3,3,4,3,4,3,4,Standard,Standard,56.0,0.0,-0.038,1,0-0,-0.74,-12.48,29.372862029646523,1
646,KC,2021-05-28,86.8,-3.1,4.67,"Kimbrel, Craig",608385,518886,out,hit_into_play,13.0,"Jesse Winker grounds out softly, pitcher Craig Kimbrel to first baseman Kris Bryant.",R,L,R,CHC,CIN,X,1.0,ground_ball,3,2,2021,0.96,-6.24,-0.07,1.3,,,,2,9,Top,125.04,189.14,575929,5.323708987788423,-126.38720881718784,-0.8001983742025103,9.11140849602352,26.56619941295939,-37.82491660775596,3.49,1.6,24.0,19.4,48.0,87.1,2480.0,6.5,634024,518886,575929,592178,519299,623520,595879,592626,664023,542364,53.99,0.157,0.144,0.0,1.0,0.0,0.0,1.0,66,6,Knuckle Curve,1,0,0,1,0,1,0,1,Infield shift,Standard,57.0,0.035,-0.134,1,3-2,0.07,-11.52,28.571428571428573,0
647,FF,2021-05-28,97.3,-2.82,4.7,"Kimbrel, Craig",608385,518886,,called_strike,14.0,"Jesse Winker grounds out softly, pitcher Craig Kimbrel to first baseman Kris Bryant.",R,L,R,CHC,CIN,S,,,3,1,2021,-0.9,12.96,0.86,2.09,,,,2,9,Top,,,575929,11.956751251451005,-141.15538227308664,-3.914428128907454,-14.86826109794479,34.14425452230018,-16.981270207457648,3.29,1.51,,,,97.2,2311.0,6.6,634024,518886,575929,592178,519299,623520,595879,592626,664023,542364,53.93,,,,,,,,66,5,4-Seam Fastball,1,0,0,1,0,1,0,1,Infield shift,Standard,224.0,0.0,-0.027,1,3-1,-0.86,10.8,23.751284686536486,0
648,FF,2021-05-28,97.2,-2.87,4.72,"Kimbrel, Craig",608385,518886,,ball,14.0,"Jesse Winker grounds out softly, pitcher Craig Kimbrel to first baseman Kris Bryant.",R,L,R,CHC,CIN,B,,,2,1,2021,-1.07,12.36,1.84,2.03,,,,2,9,Top,,,575929,15.10204486368127,-140.89177038729218,-4.06147209233304,-17.36524498226184,28.14073749658405,-17.65424591478954,3.22,1.47,,,,97.9,2296.0,6.6,634024,518886,575929,592178,519299,623520,595879,592626,664023,542364,53.86,,,,,,,,66,4,4-Seam Fastball,1,0,0,1,0,1,0,1,Infield shift,Standard,229.0,0.0,0.042,0,2-1,-1.84,12.84,23.621399176954732,0
649,FF,2021-05-28,97.7,-2.89,4.68,"Kimbrel, Craig",608385,518886,,ball,14.0,"Jesse Winker grounds out softly, pitcher Craig Kimbrel to first baseman Kris Bryant.",R,L,R,CHC,CIN,B,,,1,1,2021,-0.83,10.44,2.22,1.75,,,,2,9,Top,,,575929,15.670645759011594,-141.22705656210232,-4.291812711562605,-15.060737450913557,36.20255856549571,-19.60487932290176,3.28,1.52,,,,97.0,2345.0,6.5,634024,518886,575929,592178,519299,623520,595879,592626,664023,542364,53.95,,,,,,,,66,3,4-Seam Fastball,1,0,0,1,0,1,0,1,Infield shift,Standard,225.0,0.0,0.02,0,1-1,-2.22,9.959999999999999,24.002047082906856,0
650,KC,2021-05-28,87.1,-3.06,4.84,"Kimbrel, Craig",608385,518886,,foul,14.0,"Jesse Winker grounds out softly, pitcher Craig Kimbrel to first baseman Kris Bryant.",R,L,R,CHC,CIN,S,,,1,0,2021,1.33,-5.04,1.06,1.55,,,,2,9,Top,,,575929,7.223299376032704,-126.75905010306585,-0.9081511092967396,12.990234959675515,24.69024910815936,-36.75523347632073,3.49,1.6,2.0,70.7,-33.0,87.9,2486.0,6.7,634024,518886,575929,592178,519299,623520,595879,592626,664023,542364,53.83,,,,,,,,66,2,Knuckle Curve,1,0,0,1,0,1,0,1,Infield shift,Standard,54.0,0.0,-0.02,1,1-0,-1.06,-15.96,28.541905855338694,0
651,KC,2021-05-28,86.7,-3.21,4.72,"Kimbrel, Craig",608385,518886,,ball,14.0,"Jesse Winker grounds out softly, pitcher Craig Kimbrel to first baseman Kris Bryant.",R,L,R,CHC,CIN,B,,,0,0,2021,0.78,-9.959999999999999,0.52,0.57,,,,2,9,Top,,,575929,7.323245161254822,-126.1753200164038,-2.0184413344377865,6.862407839041516,26.01917898410744,-40.84809012236291,3.34,1.58,,,,87.0,2384.0,6.5,634024,518886,575929,592178,519299,623520,595879,592626,664023,542364,54.02,,,,,,,,66,1,Knuckle Curve,1,0,0,1,0,1,0,1,Infield shift,Standard,53.0,0.0,0.016,0,0-0,-0.52,-9.36,27.497116493656286,0
652,KC,2021-05-28,86.7,-2.98,4.8,"Kimbrel, Craig",592622,518886,strikeout,swinging_strike,8.0,Mark Payton strikes out swinging.,R,L,R,CHC,CIN,S,2.0,,2,2,2021,0.64,-9.959999999999999,-0.09,1.58,,,,1,9,Top,,,575929,5.617944604142156,-126.10655153311843,0.2387114084567416,5.535932706146084,27.25740411915281,-41.22424947554614,3.26,1.48,,,,86.7,2435.0,6.4,634024,518886,575929,592178,519299,623520,595879,592626,664023,542364,54.07,,,0.0,1.0,0.0,0.0,,65,5,Knuckle Curve,1,0,0,1,0,1,0,1,Standard,Standard,51.0,0.052,-0.142,1,2-2,0.09,-7.68,28.08535178777393,1
653,FF,2021-05-28,97.7,-2.97,4.78,"Kimbrel, Craig",592622,518886,,ball,11.0,Mark Payton strikes out swinging.,R,L,R,CHC,CIN,B,,,1,2,2021,-1.05,14.76,-0.7,4.35,,,,1,9,Top,,,575929,8.562293975816894,-141.9916517485495,1.5164064828304638,-16.188667331673994,32.16290688602335,-16.06872128206847,2.68,1.25,,,,98.0,2346.0,6.5,634024,518886,575929,592178,519299,623520,595879,592626,664023,542364,53.98,,,,,,,,65,4,4-Seam Fastball,1,0,0,1,0,1,0,1,Standard,Standard,230.0,0.0,0.028,0,1-2,0.7,12.600000000000001,24.012282497441145,0
654,FF,2021-05-28,97.6,-3.23,4.69,"Kimbrel, Craig",592622,518886,,ball,11.0,Mark Payton strikes out swinging.,R,L,R,CHC,CIN,B,,,0,2,2021,-0.82,14.76,-0.41,4.26,,,,1,9,Top,,,575929,9.524303697443244,-141.84781839688537,1.5360428504705008,-13.287551421270914,32.283677024433885,-16.100531682655166,2.69,1.2,,,,98.0,2240.0,6.6,634024,518886,575929,592178,519299,623520,595879,592626,664023,542364,53.91,,,,,,,,65,3,4-Seam Fastball,1,0,0,1,0,1,0,1,Standard,Standard,230.0,0.0,0.013,0,0-2,0.41,9.84,22.95081967213115,0
655,KC,2021-05-28,86.6,-3.06,4.74,"Kimbrel, Craig",592622,518886,,foul,9.0,Mark Payton strikes out swinging.,R,L,R,CHC,CIN,S,,,0,1,2021,1.28,-7.199999999999999,0.66,1.48,,,,1,9,Top,,,575929,6.2592618150171,-125.98889717767796,-0.3140936574223534,12.231385485824966,26.710064188876046,-38.70036361296719,3.26,1.48,3.0,72.7,-29.0,86.6,2598.0,6.4,634024,518886,575929,592178,519299,623520,595879,592626,664023,542364,54.13,,,,,,,,65,2,Knuckle Curve,1,0,0,1,0,1,0,1,Standard,Standard,61.0,0.0,-0.035,1,0-1,-0.66,-15.36,30.000000000000004,0
656,KC,2021-05-28,86.4,-3.08,4.85,"Kimbrel, Craig",592622,518886,,called_strike,9.0,Mark Payton strikes out swinging.,R,L,R,CHC,CIN,S,,,0,0,2021,0.97,-8.28,0.75,1.58,,,,1,9,Top,,,575929,7.162723273055567,-125.58892552238164,-0.1273290433380285,8.654145788159019,26.75913917495476,-39.68180112051459,2.71,1.16,,,,86.2,2620.0,6.4,634024,518886,575929,592178,519299,623520,595879,592626,664023,542364,54.14,,,,,,,,65,1,Knuckle Curve,1,0,0,1,0,1,0,1,Standard,Standard,60.0,0.0,-0.027,1,0-0,-0.75,-11.64,30.324074074074073,0
657,FF,2021-05-28,97.9,-2.93,4.76,"Kimbrel, Craig",663697,518886,out,hit_into_play,5.0,"Jonathan India grounds out, third baseman David Bote to first baseman Kris Bryant.",R,R,R,CHC,CIN,X,5.0,ground_ball,0,2,2021,-1.4,9.72,-0.27,2.35,,,,0,9,Top,100.93,164.09,575929,10.437736235855304,-142.02670174305146,-2.763817010142428,-21.452281413388143,37.64369167509641,-20.80947213025912,3.37,1.53,3.0,82.5,-39.0,97.4,2309.0,6.6,634024,518886,575929,592178,519299,623520,595879,592626,664023,542364,53.94,0.103,0.112,0.0,1.0,0.0,0.0,2.0,64,3,4-Seam Fastball,1,0,0,1,0,1,0,1,Standard,Standard,234.0,0.071,-0.151,1,0-2,0.27,16.799999999999997,23.585291113381,0
658,FF,2021-05-28,97.2,-2.91,4.85,"Kimbrel, Craig",663697,518886,,swinging_strike,1.0,"Jonathan India grounds out, third baseman David Bote to first baseman Kris Bryant.",R,R,R,CHC,CIN,S,,,0,1,2021,-1.16,14.16,-0.3,3.01,,,,0,9,Top,,,575929,9.681820920118364,-141.17749454022788,-2.1030720494355286,-17.735242864810267,32.25249952983271,-16.044836900220858,3.37,1.53,,,,97.3,2332.0,6.5,634024,518886,575929,592178,519299,623520,595879,592626,664023,542364,54.03,,,,,,,,64,2,4-Seam Fastball,1,0,0,1,0,1,0,1,Standard,Standard,230.0,0.0,-0.052,1,0-1,0.3,13.919999999999998,23.991769547325102,1
659,FF,2021-05-28,96.4,-2.99,4.76,"Kimbrel, Craig",663697,518886,,called_strike,1.0,"Jonathan India grounds out, third baseman David Bote to first baseman Kris Bryant.",R,R,R,CHC,CIN,S,,,0,0,2021,-1.3,13.919999999999998,-0.46,2.91,,,,0,9,Top,,,575929,9.66518933257229,-140.02495796449716,-1.956231944863072,-19.259177549588355,32.16368611639951,-16.671741827583777,3.17,1.55,,,,96.5,2291.0,6.5,634024,518886,575929,592178,519299,623520,595879,592626,664023,542364,54.01,,,,,,,,64,1,4-Seam Fastball,1,0,0,1,0,1,0,1,Standard,Standard,228.0,0.0,-0.038,1,0-0,0.46,15.600000000000001,23.765560165975103,0
660,KC,2021-05-26,88.4,-2.8,4.98,"Kimbrel, Craig",570256,518886,strikeout,swinging_strike,13.0,Gregory Polanco strikes out swinging.,R,L,R,PIT,CHC,S,2.0,,1,2,2021,0.46,-9.24,-1.07,1.97,592325.0,,,2,9,Bot,,,575929,3.2721209968587424,-128.80826494868802,0.3340087071030651,4.463845730778023,26.410543832399775,-41.01176290747048,3.58,1.68,,,,88.7,2532.0,6.4,633967,518886,575929,592178,519299,623520,595879,542364,664023,592626,54.13,,,0.0,1.0,0.0,0.0,,72,5,Knuckle Curve,1,4,1,4,4,1,1,4,Infield shift,Standard,52.0,-0.015,-0.234,1,1-2,1.07,-5.5200000000000005,28.64253393665158,1
661,FF,2021-05-26,96.7,-2.86,4.65,"Kimbrel, Craig",570256,518886,,foul,6.0,Gregory Polanco strikes out swinging.,R,L,R,PIT,CHC,S,,,1,2,2021,-1.03,12.24,0.51,2.67,592325.0,,,2,9,Bot,,,575929,11.421849291452244,-140.4709862063053,-2.030574183138935,-16.218881743639987,31.395981266814072,-18.41182339558599,3.58,1.68,111.0,74.9,80.0,97.4,2359.0,6.7,633967,518886,575929,592178,519299,623520,595879,542364,664023,592626,53.75,,,,,,,,72,4,4-Seam Fastball,1,4,1,4,4,1,1,4,Infield shift,Standard,232.0,-0.015,0.0,1,1-2,-0.51,12.36,24.395036194415717,0
662,FF,2021-05-26,96.8,-3.01,4.73,"Kimbrel, Craig",570256,518886,,ball,3.0,Gregory Polanco strikes out swinging.,R,L,R,PIT,CHC,B,,,0,2,2021,-1.14,11.879999999999999,0.73,3.07,592325.0,,,2,9,Bot,,,575929,12.56726656347396,-140.47642799394117,-1.0879118567129566,-17.967662103052685,31.293811157652147,-19.05662094002187,3.64,1.77,,,,96.9,2392.0,6.4,633967,518886,575929,592178,519299,623520,595879,542364,664023,592626,54.07,,,,,,,,72,3,4-Seam Fastball,1,4,1,4,4,1,1,4,Infield shift,Standard,233.0,-0.015,-0.015,0,0-2,-0.73,13.68,24.710743801652892,0
663,KC,2021-05-26,87.2,-2.77,4.84,"Kimbrel, Craig",570256,518886,,swinging_strike,14.0,Gregory Polanco strikes out swinging.,R,L,R,PIT,CHC,S,,,0,1,2021,0.91,-5.64,1.35,0.92,592325.0,,,2,9,Bot,,,575929,8.075156093483981,-126.79119245302014,-2.298645807246379,8.12233587714289,25.933930197283917,-37.00962291667231,3.58,1.68,,,,87.6,2534.0,6.6,633967,518886,575929,592178,519299,623520,595879,542364,664023,592626,53.94,,,,,,,,72,2,Knuckle Curve,1,4,1,4,4,1,1,4,Infield shift,Standard,55.0,-0.015,-0.068,1,0-1,-1.35,-10.92,29.059633027522935,1
664,FF,2021-05-26,96.8,-3.07,4.72,"Kimbrel, Craig",570256,518886,,swinging_strike,11.0,Gregory Polanco strikes out swinging.,R,L,R,PIT,CHC,S,,,0,0,2021,-1.08,12.96,-1.21,2.79,592325.0,,,2,9,Bot,,,575929,7.460691183080343,-140.77836449595023,-2.0654266810955764,-16.018166514328236,31.537043686362843,-17.56077018484476,3.58,1.68,,,,97.2,2239.0,6.5,633967,518886,575929,592178,519299,623520,595879,542364,664023,592626,53.96,,,,,,,,72,1,4-Seam Fastball,1,4,1,4,4,1,1,4,Infield shift,Standard,231.0,-0.015,-0.039,1,0-0,1.21,12.96,23.130165289256198,1
665,FF,2021-05-26,97.3,-2.91,4.77,"Kimbrel, Craig",607732,518886,out,hit_into_play,8.0,Jacob Stallings lines out to left fielder Rafael Ortega.,R,R,R,PIT,CHC,X,7.0,line_drive,2,0,2021,-0.87,13.440000000000001,-0.03,1.77,,592325.0,,1,9,Bot,82.25,58.86,575929,9.782311455053794,-141.31201142385098,-5.096154248308478,-13.842549318306338,32.119104881457964,-16.146614207804554,3.58,1.68,362.0,95.7,23.0,98.0,2274.0,6.8,633967,518886,575929,592178,519299,623520,595879,542364,664023,592626,53.72,0.243,0.306,0.0,1.0,0.0,0.0,5.0,71,3,4-Seam Fastball,1,4,1,4,4,1,1,4,Standard,Standard,223.0,-0.03,-0.408,1,2-0,0.03,10.44,23.3710174717369,0
666,FF,2021-05-26,97.3,-2.91,4.81,"Kimbrel, Craig",607732,518886,,ball,12.0,Jacob Stallings lines out to left fielder Rafael Ortega.,R,R,R,PIT,CHC,B,,,1,0,2021,-0.74,13.559999999999999,1.15,3.37,,592325.0,,1,9,Bot,,,575929,12.653341146757755,-141.23774684273516,-0.9133579876742512,-12.858236373780182,32.32778510462107,-17.04755664792686,3.14,1.68,,,,97.7,2292.0,6.6,633967,518886,575929,592178,519299,623520,595879,542364,664023,592626,53.85,,,,,,,,71,2,4-Seam Fastball,1,4,1,4,4,1,1,4,Standard,Standard,224.0,0.0,0.048,0,1-0,-1.15,8.879999999999999,23.55601233299075,0
667,FF,2021-05-26,97.5,-2.79,4.9,"Kimbrel, Craig",607732,518886,,ball,12.0,Jacob Stallings lines out to left fielder Rafael Ortega.,R,R,R,PIT,CHC,B,,,0,0,2021,-0.7,15.72,0.55,3.84,,592325.0,,1,9,Bot,,,575929,10.627247363978642,-141.64597214826608,-0.3201428191944411,-11.909452028618936,32.60722636221881,-14.7307939894937,3.16,1.68,,,,97.9,2198.0,6.6,633967,518886,575929,592178,519299,623520,595879,542364,664023,592626,53.91,,,,,,,,71,1,4-Seam Fastball,1,4,1,4,4,1,1,4,Standard,Standard,225.0,0.0,0.032,0,0-0,-0.55,8.399999999999999,22.543589743589745,0
668,KC,2021-05-26,87.9,-3.03,4.83,"Kimbrel, Craig",668804,518886,strikeout,swinging_strike,14.0,Bryan Reynolds strikes out swinging.,R,L,R,PIT,CHC,S,2.0,,2,2,2021,0.57,-8.399999999999999,0.03,0.97,,592325.0,,0,9,Bot,,,575929,6.248627600039182,-127.89074731214612,-1.786206621857915,4.957173922259366,26.30275877035104,-39.673742409009215,3.49,1.6,,,,88.1,2627.0,6.4,633967,518886,575929,592178,519299,623520,595879,542364,664023,592626,54.06,,,0.0,1.0,0.0,0.0,,70,8,Knuckle Curve,1,4,1,4,4,1,1,4,Standard,Standard,60.0,-0.043,-0.376,1,2-2,-0.03,-6.84,29.886234357224115,1
669,KC,2021-05-26,87.4,-2.87,4.94,"Kimbrel, Craig",668804,518886,,foul,13.0,Bryan Reynolds strikes out swinging.,R,L,R,PIT,CHC,S,,,2,2,2021,0.74,-6.48,-0.31,1.23,,592325.0,,0,9,Bot,,,575929,4.652745076077301,-127.32013722977244,-1.7355285432802297,7.155717039102513,24.51023781989552,-37.95713340874394,3.49,1.6,2.0,67.3,-29.0,87.9,2585.0,6.4,633967,518886,575929,592178,519299,623520,595879,542364,664023,592626,54.12,,,,,,,,70,7,Knuckle Curve,1,4,1,4,4,1,1,4,Standard,Standard,64.0,0.0,0.0,1,2-2,0.31,-8.879999999999999,29.5766590389016,0
670,FF,2021-05-26,96.7,-2.94,4.69,"Kimbrel, Craig",668804,518886,,foul,1.0,Bryan Reynolds strikes out swinging.,R,L,R,PIT,CHC,S,,,2,2,2021,-0.98,12.48,-0.52,3.23,,592325.0,,0,9,Bot,,,575929,8.675921311118998,-140.62765832409647,-0.7156724257103465,-14.887533332255323,30.80580211024693,-18.406606996649643,3.49,1.6,153.0,81.8,11.0,97.1,2310.0,6.5,633967,518886,575929,592178,519299,623520,595879,542364,664023,592626,54.05,,,,,,,,70,6,4-Seam Fastball,1,4,1,4,4,1,1,4,Standard,Standard,228.0,0.0,0.0,1,2-2,0.52,11.76,23.88831437435367,0
671,FF,2021-05-26,98.2,-2.92,4.85,"Kimbrel, Craig",668804,518886,,foul,1.0,Bryan Reynolds strikes out swinging.,R,L,R,PIT,CHC,S,,,2,2,2021,-1.01,15.48,-0.43,3.17,,592325.0,,0,9,Bot,,,575929,9.113532554673016,-142.83366587616618,-2.086493402933197,-15.96499901534096,31.987672827916505,-14.190303113109753,3.49,1.6,265.0,81.0,32.0,98.6,2413.0,6.5,633967,518886,575929,592178,519299,623520,595879,542364,664023,592626,54.02,,,,,,,,70,5,4-Seam Fastball,1,4,1,4,4,1,1,4,Standard,Standard,228.0,0.0,0.0,1,2-2,0.43,12.120000000000001,24.572301425661912,0
672,KC,2021-05-26,88.4,-2.69,4.98,"Kimbrel, Craig",668804,518886,,ball,13.0,Bryan Reynolds strikes out swinging.,R,L,R,PIT,CHC,B,,,1,2,2021,0.65,-5.16,-0.24,0.33,,592325.0,,0,9,Bot,,,575929,4.649673590701776,-128.74767862278517,-4.459422193931613,6.340259135243031,24.43938770209559,-36.30033761886233,2.87,1.6,,,,89.1,2454.0,6.5,633967,518886,575929,592178,519299,623520,595879,542364,664023,592626,54.04,,,,,,,,70,4,Knuckle Curve,1,4,1,4,4,1,1,4,Standard,Standard,57.0,0.0,0.029,0,1-2,0.24,-7.800000000000001,27.76018099547511,0
673,KC,2021-05-26,88.0,-2.78,4.96,"Kimbrel, Craig",668804,518886,,swinging_strike,14.0,Bryan Reynolds strikes out swinging.,R,L,R,PIT,CHC,S,,,1,1,2021,0.47,-9.84,0.65,0.57,,592325.0,,0,9,Bot,,,575929,7.388996809913283,-127.9558586848964,-2.829464130643532,3.621479435278804,26.45737574624184,-40.79287953874697,3.49,1.6,,,,88.4,2432.0,6.6,633967,518886,575929,592178,519299,623520,595879,542364,664023,592626,53.91,,,,,,,,70,3,Knuckle Curve,1,4,1,4,4,1,1,4,Standard,Standard,47.0,0.0,-0.107,1,1-1,-0.65,-5.64,27.636363636363637,1
674,KC,2021-05-26,86.8,-2.93,4.86,"Kimbrel, Craig",668804,518886,,called_strike,5.0,Bryan Reynolds strikes out swinging.,R,L,R,PIT,CHC,S,,,1,0,2021,0.74,-4.92,0.2,2.21,,592325.0,,0,9,Bot,,,575929,5.993065752802471,-126.284492821516,0.6698961117282882,6.725750060617167,24.77435452763151,-36.94764814656349,2.89,1.6,,,,87.3,2561.0,6.5,633967,518886,575929,592178,519299,623520,595879,542364,664023,592626,53.97,,,,,,,,70,2,Knuckle Curve,1,4,1,4,4,1,1,4,Standard,Standard,64.0,0.0,-0.054,1,1-0,-0.2,-8.879999999999999,29.504608294930875,0
675,FF,2021-05-26,97.8,-2.94,4.9,"Kimbrel, Craig",668804,518886,,ball,12.0,Bryan Reynolds strikes out swinging.,R,L,R,PIT,CHC,B,,,0,0,2021,-0.8,13.559999999999999,0.06,3.79,,592325.0,,0,9,Bot,,,575929,9.937307661668958,-142.08996984389125,-0.1032051109945907,-13.135425069377453,32.06938711893932,-16.97487313506814,2.97,1.6,,,,97.9,2274.0,6.4,633967,518886,575929,592178,519299,623520,595879,542364,664023,592626,54.09,,,,,,,,70,1,4-Seam Fastball,1,4,1,4,4,1,1,4,Standard,Standard,228.0,0.0,0.054,0,0-0,-0.06,9.600000000000001,23.25153374233129,0
676,FF,2021-05-26,97.1,-2.93,4.75,"Kimbrel, Craig",592325,518886,double,hit_into_play,8.0,Ben Gamel doubles (4) on a line drive to center fielder Ian Happ.,R,L,R,PIT,CHC,X,8.0,line_drive,1,0,2021,-0.94,12.120000000000001,0.01,1.66,,,,0,9,Bot,142.91,46.75,575929,10.009884074003898,-140.96197502692107,-5.048456334947389,-14.860112128044864,31.82983175021813,-17.660232088488975,3.32,1.51,379.0,99.9,22.0,97.1,2163.0,6.4,633967,518886,575929,592178,519299,623520,595879,542364,664023,592626,54.12,0.474,0.637,1.25,1.0,1.0,1.0,5.0,69,2,4-Seam Fastball,1,4,1,4,4,1,1,4,Standard,Standard,227.0,0.051,0.601,1,1-0,-0.01,11.28,22.27600411946447,0
677,KC,2021-05-26,86.6,-2.87,4.77,"Kimbrel, Craig",592325,518886,,ball,14.0,Ben Gamel doubles (4) on a line drive to center fielder Ian Happ.,R,L,R,PIT,CHC,B,,,0,0,2021,0.63,-6.959999999999999,1.03,1.56,,,,0,9,Bot,,,575929,8.052730980019671,-125.89437537652093,-0.3014170871282423,5.11485171407741,24.408247719206265,-38.4724665534889,3.26,1.51,,,,87.0,2469.0,6.5,633967,518886,575929,592178,519299,623520,595879,542364,664023,592626,53.98,,,,,,,,69,1,Knuckle Curve,1,4,1,4,4,1,1,4,Standard,Standard,57.0,0.0,0.038,0,0-0,-1.03,-7.5600000000000005,28.51039260969977,0
678,FF,2021-05-25,96.8,-2.94,4.62,"Kimbrel, Craig",624428,518886,out,hit_into_play,4.0,"Adam Frazier grounds out, shortstop Javier Baez to first baseman Anthony Rizzo.",R,L,R,PIT,CHC,X,6.0,ground_ball,3,2,2021,-0.93,12.72,-0.28,2.24,657061.0,,,2,9,Bot,115.47,143.38,664731,9.246943643893868,-140.7234634024978,-3.2467533855369872,-14.300886637012908,29.198997298500437,-17.52203541223341,3.3,1.5,18.0,96.9,-6.0,97.4,2442.0,6.5,633941,518886,664731,519203,519299,623520,595879,592626,664023,592178,54.01,0.266,0.251,0.0,1.0,0.0,0.0,2.0,75,7,4-Seam Fastball,3,4,3,4,4,3,3,4,Standard,Standard,228.0,-0.16,-0.367,1,3-2,0.28,11.16,25.227272727272727,0
