,pitch_type,game_date,player_name,launch_speed,launch_angle,hit_distance_sc,hc_x,hc_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,type,hit_location,bb_type,events,description,des,balls,strikes,pitch_count,zone,is_strike,swing_miss,first_pitch_take,first_pitch_swing,in_zone_take,out_of_zone_chase,release_speed,release_spin_rate,spin_axis,pfx_x,pfx_-x,pfx_z,release_pos_x,release_pos_z,effective_speed,release_extension,release_pos_y,plate_-x,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,fielder_2,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,stand,p_throws,release_speed,release_spin_rate,spin_axis,pfx_x,pfx_-x,pfx_z,release_pos_x,release_pos_z,effective_speed,release_extension,release_pos_y,plate_-x,plate_x,plate_z,batter,pitcher,home_team,away_team,if_fielding_alignment,of_fielding_alignment,game_pk,at_bat_number,pitch_number,pitch_name,home_score,away_score,post_away_score,post_home_score,delta_home_win_exp,delta_run_exp,game_year
1989,CH,2021-05-07,"Harper, Bryce",79.3,20.0,197.0,193.38,116.25,0.917,0.848,0.9,1.0,1.0,0.0,4.0,X,9.0,line_drive,single,hit_into_play,Bryce Harper singles on a line drive to right fielder Ronald Acuna.,1,1,1-1,7,1,0,0,0,0,0,84.1,2357.0,249.0,-1.63,19.56,11.040000000000001,-1.35,5.64,83.7,6.2,54.34,0.55,-0.55,1.66,,,,2,9,Top,661388,5.068087920876811,-122.33919192558696,-4.611124135692194,-17.34320981764624,25.62355355330724,-22.1730132238228,3.49,1.6,L,R,84.1,2357.0,249.0,-1.63,19.56,11.040000000000001,-1.35,5.64,83.7,6.2,54.34,0.55,-0.55,1.66,547180,657097,ATL,PHI,Standard,Standard,634219,77,3,Changeup,2,12,12,2,0.0,0.125,2021
1990,CH,2021-05-07,"Harper, Bryce",,,,,,,,,,,,,S,,,,swinging_strike,Bryce Harper singles on a line drive to right fielder Ronald Acuna.,1,0,1-0,8,1,1,0,0,0,0,84.5,2313.0,245.0,-1.6,19.200000000000003,12.120000000000001,-1.3,5.66,83.9,6.2,54.31,0.18,-0.18,1.82,,,,2,9,Top,661388,5.794399831851178,-122.77830220911844,-4.529007975271792,-17.3407107931241,26.467288451769605,-21.22099821887373,3.49,1.6,L,R,84.5,2313.0,245.0,-1.6,19.200000000000003,12.120000000000001,-1.3,5.66,83.9,6.2,54.31,0.18,-0.18,1.82,547180,657097,ATL,PHI,Standard,Standard,634219,77,2,Changeup,2,12,12,2,0.0,-0.02,2021
1991,CH,2021-05-07,"Harper, Bryce",,,,,,,,,,,,,B,,,,ball,Bryce Harper singles on a line drive to right fielder Ronald Acuna.,0,0,0-0,13,0,0,0,0,0,0,84.3,2275.0,245.0,-1.48,17.759999999999998,12.96,-1.32,5.64,83.7,6.2,54.34,0.33,-0.33,1.28,,,,2,9,Top,661388,5.219685844066896,-122.52562052137267,-5.820713862528699,-15.929166181651638,26.0146953895242,-20.28851943617495,3.19,1.6,L,R,84.3,2275.0,245.0,-1.48,17.759999999999998,12.96,-1.32,5.64,83.7,6.2,54.34,0.33,-0.33,1.28,547180,657097,ATL,PHI,Standard,Standard,634219,77,1,Changeup,2,12,12,2,0.0,0.016,2021
1992,CU,2021-05-07,"Harper, Bryce",,,,,,,,0.0,1.0,0.0,0.0,,S,2.0,,strikeout,swinging_strike,Bryce Harper strikes out swinging.,1,2,1-2,14,1,1,0,0,0,1,77.1,2810.0,30.0,0.4,-4.800000000000001,-12.120000000000001,-1.03,5.98,76.4,5.7,54.78,-0.26,0.26,1.01,,,,0,2,Top,661388,2.004119485256709,-112.36980507166749,-1.772210938289814,2.9974382501768013,20.553157615083265,-40.637230532271296,3.49,1.6,L,R,77.1,2810.0,30.0,0.4,-4.800000000000001,-12.120000000000001,-1.03,5.98,76.4,5.7,54.78,-0.26,0.26,1.01,547180,458708,ATL,PHI,Standard,Standard,634219,17,7,Curveball,0,6,6,0,0.004,-0.173,2021
1993,FF,2021-05-07,"Harper, Bryce",70.9,39.0,193.0,,,,,,,,,,S,,,,foul,Bryce Harper strikes out swinging.,1,2,1-2,7,1,0,0,0,0,0,90.3,2393.0,208.0,-0.57,6.84,19.68,-1.13,5.92,89.7,5.8,54.65,0.68,-0.68,2.04,,,,0,2,Top,661388,2.3088167848308894,-131.45414159891112,-7.137598726577368,-7.121443130641875,27.14888674369541,-11.895461888644313,3.49,1.6,L,R,90.3,2393.0,208.0,-0.57,6.84,19.68,-1.13,5.92,89.7,5.8,54.65,0.68,-0.68,2.04,547180,458708,ATL,PHI,Standard,Standard,634219,17,6,4-Seam Fastball,0,6,6,0,0.0,0.0,2021
1994,SL,2021-05-07,"Harper, Bryce",,,,,,,,0.0,1.0,0.0,0.0,,S,2.0,,strikeout,swinging_strike,Bryce Harper strikes out swinging.,0,2,0-2,13,1,1,0,0,0,1,83.7,2836.0,309.0,-1.23,14.76,-5.28,2.84,5.64,83.7,6.3,54.2,2.44,-2.44,1.17,,,656555.0,1,6,Top,661388,-9.734831470349793,-121.5949533684805,-3.0394514747940207,-10.384562426094051,22.904790944162443,-36.18827570183621,3.49,1.6,L,L,83.7,2836.0,309.0,-1.23,14.76,-5.28,2.84,5.64,83.7,6.3,54.2,2.44,-2.44,1.17,547180,592145,ATL,PHI,Standard,Standard,634219,50,3,Slider,2,7,7,2,0.004,-0.189,2021
1995,FC,2021-05-07,"Harper, Bryce",74.4,68.0,163.0,,,,,,,,,,S,,,,foul,Bryce Harper strikes out swinging.,1,2,1-2,7,1,0,0,0,0,0,87.1,2558.0,192.0,0.24,-2.88,10.44,-1.05,6.11,86.7,5.7,54.78,0.47,-0.47,1.98,,,,0,2,Top,661388,0.8999992116035593,-126.92011827636404,-5.556295553845797,2.4212683345409043,23.534793025835132,-21.818966290499137,3.49,1.6,L,R,87.1,2558.0,192.0,0.24,-2.88,10.44,-1.05,6.11,86.7,5.7,54.78,0.47,-0.47,1.98,547180,458708,ATL,PHI,Standard,Standard,634219,17,5,Cutter,0,6,6,0,0.0,0.0,2021
1996,SL,2021-05-07,"Harper, Bryce",55.1,-11.0,13.0,,,,,,,,,,S,,,,foul,Bryce Harper strikes out swinging.,0,1,0-1,4,1,0,0,0,0,0,81.7,2665.0,309.0,-1.14,13.68,-3.24,2.68,5.77,81.7,6.4,54.12,0.57,-0.57,2.89,,,656555.0,1,6,Top,661388,-5.116821141342715,-118.92947148580932,0.6410525450944051,-9.765956179371177,24.02624614841678,-35.04429665878721,3.49,1.6,L,L,81.7,2665.0,309.0,-1.14,13.68,-3.24,2.68,5.77,81.7,6.4,54.12,0.57,-0.57,2.89,547180,592145,ATL,PHI,Standard,Standard,634219,50,2,Slider,2,7,7,2,0.0,-0.064,2021
1997,CU,2021-05-07,"Harper, Bryce",34.6,-52.0,1.0,,,,,,,,,,S,,,,foul,Bryce Harper strikes out swinging.,1,2,1-2,14,1,0,0,0,0,0,76.4,2743.0,51.0,0.67,-8.040000000000001,-9.72,-1.33,5.95,75.8,5.7,54.78,-0.54,0.54,1.3,,,,0,2,Top,661388,2.7097054538392493,-111.29100699681206,-1.3361764530390587,5.114451469528369,19.12707008463309,-38.93425306866974,3.49,1.6,L,R,76.4,2743.0,51.0,0.67,-8.040000000000001,-9.72,-1.33,5.95,75.8,5.7,54.78,-0.54,0.54,1.3,547180,458708,ATL,PHI,Standard,Standard,634219,17,4,Curveball,0,6,6,0,0.0,0.0,2021
1998,FF,2021-05-07,"Harper, Bryce",,,,,,,,0.7,1.0,0.0,0.0,,B,,,walk,ball,Bryce Harper walks.   Rhys Hoskins to 2nd.,3,1,3-1,14,0,0,0,0,0,0,95.9,2387.0,230.0,-0.99,11.879999999999999,15.84,-1.74,5.7,95.7,6.4,54.14,-1.32,1.32,2.28,,,656555.0,1,1,Top,661388,10.33384310939785,-139.1535647505197,-6.39457171158661,-15.244574883832868,31.383650778440025,-13.679316672368238,3.07,1.6,L,R,95.9,2387.0,230.0,-0.99,11.879999999999999,15.84,-1.74,5.7,95.7,6.4,54.14,-1.32,1.32,2.28,547180,450203,ATL,PHI,Standard,Standard,634219,3,5,4-Seam Fastball,0,0,0,0,-0.035,0.197,2021
1999,FF,2021-05-07,"Harper, Bryce",81.8,68.0,159.0,,,,,,,,,,S,,,,foul,Bryce Harper strikes out swinging.,0,0,0-0,8,1,0,0,1,0,0,92.7,2524.0,142.0,0.45,-5.4,15.36,2.23,6.12,93.9,6.8,53.68,-0.06,0.06,1.98,,,656555.0,1,6,Top,661388,-6.596751373828844,-134.8439246479975,-7.691498225027404,6.838686719811578,26.76776281091512,-15.034139772065515,3.49,1.6,L,L,92.7,2524.0,142.0,0.45,-5.4,15.36,2.23,6.12,93.9,6.8,53.68,-0.06,0.06,1.98,547180,592145,ATL,PHI,Standard,Standard,634219,50,1,4-Seam Fastball,2,7,7,2,0.0,-0.048,2021
2000,FF,2021-05-07,"Harper, Bryce",95.8,23.0,265.0,,,,,,,,,,S,,,,foul,Bryce Harper strikes out swinging.,1,1,1-1,9,1,0,0,0,0,0,89.1,2167.0,218.0,-0.47,5.64,18.72,-1.35,5.79,87.8,5.7,54.76,-0.77,0.77,1.54,,,,0,2,Top,661388,6.097539021697111,-129.43954779582225,-7.547102002943472,-6.588281416440093,29.28488349956708,-13.22619359886233,3.49,1.6,L,R,89.1,2167.0,218.0,-0.47,5.64,18.72,-1.35,5.79,87.8,5.7,54.76,-0.77,0.77,1.54,547180,458708,ATL,PHI,Standard,Standard,634219,17,3,4-Seam Fastball,0,6,6,0,0.0,-0.057,2021
2001,FF,2021-05-07,"Harper, Bryce",,,,,,,,,,,,,S,,,,swinging_strike,Bryce Harper walks.   Rhys Hoskins to 2nd.,3,0,3-0,4,1,1,0,0,0,0,96.0,2320.0,232.0,-1.15,13.799999999999999,13.200000000000001,-1.59,5.64,96.1,6.4,54.14,0.4,-0.4,2.37,,,656555.0,1,1,Top,661388,5.76087245535291,-139.63621914286776,-5.562639756976635,-16.374699056959376,31.267186542632466,-16.752543179389303,3.49,1.6,L,R,96.0,2320.0,232.0,-1.15,13.799999999999999,13.200000000000001,-1.59,5.64,96.1,6.4,54.14,0.4,-0.4,2.37,547180,450203,ATL,PHI,Standard,Strategic,634219,3,4,4-Seam Fastball,0,0,0,0,0.0,-0.055,2021
2002,FF,2021-05-07,"Harper, Bryce",,,,,,,,,,,,,S,,,,called_strike,Bryce Harper strikes out swinging.,1,0,1-0,7,1,0,0,0,1,0,89.7,2124.0,218.0,-0.72,8.64,17.759999999999998,-1.2,5.93,88.4,5.7,54.82,0.4,-0.4,1.9,,,,0,2,Top,661388,3.4514338070066675,-130.37634911387576,-6.948546702402211,-8.919626372891749,29.28542044733833,-14.08756826684903,3.26,1.6,L,R,89.7,2124.0,218.0,-0.72,8.64,17.759999999999998,-1.2,5.93,88.4,5.7,54.82,0.4,-0.4,1.9,547180,458708,ATL,PHI,Standard,Standard,634219,17,2,4-Seam Fastball,0,6,6,0,0.0,-0.049,2021
2003,CU,2021-05-07,"Harper, Bryce",,,,,,,,,,,,,B,,,,ball,Bryce Harper walks.   Rhys Hoskins to 2nd.,2,0,2-0,13,0,0,0,0,0,0,79.1,3025.0,58.0,1.32,-15.84,-12.600000000000001,-1.85,5.64,78.5,6.1,54.41,0.86,-0.86,2.18,,,656555.0,1,1,Top,661388,-0.2992208565563408,-115.08858187735406,1.2428332125372663,11.738996448499144,23.08277378706017,-41.89506888313363,3.08,1.6,L,R,79.1,3025.0,58.0,1.32,-15.84,-12.600000000000001,-1.85,5.64,78.5,6.1,54.41,0.86,-0.86,2.18,547180,450203,ATL,PHI,Standard,Standard,634219,3,3,Curveball,0,0,0,0,0.0,0.131,2021
2004,CU,2021-05-07,"Harper, Bryce",,,,,,,,,,,,,B,,,,ball,Bryce Harper strikes out swinging.,0,0,0-0,11,0,0,0,0,0,0,74.7,2552.0,47.0,0.41,-4.92,-7.68,-1.4,5.97,73.6,5.5,54.99,1.18,-1.18,3.46,,,,0,2,Top,661388,-0.2603331978978643,-108.76698548210166,3.0823575501647698,3.264232541208795,19.71673022607426,-38.04065845832439,3.22,1.6,L,R,74.7,2552.0,47.0,0.41,-4.92,-7.68,-1.4,5.97,73.6,5.5,54.99,1.18,-1.18,3.46,547180,458708,ATL,PHI,Standard,Standard,634219,17,1,Curveball,0,6,6,0,0.0,0.038,2021
2005,FF,2021-05-07,"Harper, Bryce",,,,,,,,,,,,,B,,,,ball,Bryce Harper walks.   Rhys Hoskins to 2nd.,1,0,1-0,9,0,0,0,0,0,0,95.0,2313.0,229.0,-1.0,12.0,15.120000000000001,-1.67,5.65,95.2,6.4,54.09,-0.55,0.55,1.75,,,656555.0,1,1,Top,661388,8.062593566094957,-138.0173190307249,-7.396227772291802,-14.6038718090489,29.93924748720693,-14.591993807466702,3.17,1.59,L,R,95.0,2313.0,229.0,-1.0,12.0,15.120000000000001,-1.67,5.65,95.2,6.4,54.09,-0.55,0.55,1.75,547180,450203,ATL,PHI,Standard,Standard,634219,3,2,4-Seam Fastball,0,0,0,0,0.0,0.07,2021
2006,CU,2021-05-07,"Harper, Bryce",,,,,,,,,,,,,B,,,,ball,Bryce Harper walks.   Rhys Hoskins to 2nd.,0,0,0-0,7,0,0,0,0,0,0,78.7,3062.0,53.0,1.52,-18.240000000000002,-10.8,-1.92,5.53,78.8,6.4,54.1,0.72,-0.72,1.61,,,656555.0,1,1,Top,661388,-0.2247628426487284,-114.67059288113256,0.0199577737666707,13.437584972871065,22.263988941735025,-40.34688568397122,3.18,1.63,L,R,78.7,3062.0,53.0,1.52,-18.240000000000002,-10.8,-1.92,5.53,78.8,6.4,54.1,0.72,-0.72,1.61,547180,450203,ATL,PHI,Standard,Standard,634219,3,1,Curveball,0,0,0,0,0.0,0.046,2021
2007,CU,2021-05-07,"Harper, Bryce",98.4,-12.0,12.0,197.93,135.24,0.243,0.233,1.25,1.0,1.0,1.0,2.0,X,9.0,ground_ball,double,hit_into_play,Bryce Harper doubles (6) on a ground ball to right fielder Ronald Acuna.,3,2,3-2,5,1,0,0,0,0,0,79.0,2544.0,27.0,0.9,-10.8,-14.399999999999999,-1.39,6.48,79.2,6.6,53.85,-0.15,0.15,2.48,,,,0,8,Top,661388,1.6738055748083778,-114.96411192132368,0.399208043053942,7.574223592232143,23.205945459561278,-43.0658047645064,3.49,1.6,L,R,79.0,2544.0,27.0,0.9,-10.8,-14.399999999999999,-1.39,6.48,79.2,6.6,53.85,-0.15,0.15,2.48,547180,605218,ATL,PHI,Standard,Standard,634219,65,6,Curveball,2,9,9,2,-0.001,0.562,2021
2008,CU,2021-05-07,"Harper, Bryce",,,,,,,,,,,,,B,,,,ball,Bryce Harper doubles (6) on a ground ball to right fielder Ronald Acuna.,2,2,2-2,13,0,0,0,0,0,0,80.6,2140.0,17.0,0.21,-2.52,-13.799999999999999,-1.28,6.51,81.2,6.9,53.6,0.89,-0.89,0.25,,,,0,8,Top,661388,0.4799431390377557,-117.34926008564904,-5.032600570210134,1.8311223050465144,24.570659121177425,-41.86211717304207,3.05,1.6,L,R,80.6,2140.0,17.0,0.21,-2.52,-13.799999999999999,-1.28,6.51,81.2,6.9,53.6,0.89,-0.89,0.25,547180,605218,ATL,PHI,Standard,Standard,634219,65,5,Curveball,2,9,9,2,0.0,0.101,2021
2009,CU,2021-05-07,"Harper, Bryce",,,,,,,,,,,,,S,,,,swinging_strike,Bryce Harper doubles (6) on a ground ball to right fielder Ronald Acuna.,2,1,2-1,9,1,1,0,0,0,0,80.0,2488.0,19.0,0.68,-8.16,-13.919999999999998,-1.39,6.46,79.8,6.4,54.09,-0.51,0.51,1.54,,,,0,8,Top,661388,2.9068995123682817,-116.40371949976624,-1.885895860411796,5.526086557180436,24.300038114189825,-42.459914968041055,3.49,1.6,L,R,80.0,2488.0,19.0,0.68,-8.16,-13.919999999999998,-1.39,6.46,79.8,6.4,54.09,-0.51,0.51,1.54,547180,605218,ATL,PHI,Standard,Standard,634219,65,4,Curveball,2,9,9,2,0.0,-0.066,2021
2010,FF,2021-05-07,"Harper, Bryce",,,,,,,,,,,,,B,,,,ball,Bryce Harper doubles (6) on a ground ball to right fielder Ronald Acuna.,1,1,1-1,12,0,0,0,0,0,0,95.0,2645.0,191.0,0.09,-1.08,17.88,-1.51,6.3,95.9,6.7,53.76,-0.47,0.47,3.97,,,,0,8,Top,661388,5.039440091810242,-138.2531480207862,-3.856371504916054,0.0585089398329379,29.54550009536111,-12.367927012304737,3.09,1.6,L,R,95.0,2645.0,191.0,0.09,-1.08,17.88,-1.51,6.3,95.9,6.7,53.76,-0.47,0.47,3.97,547180,605218,ATL,PHI,Standard,Standard,634219,65,3,4-Seam Fastball,2,9,9,2,0.0,0.052,2021
2011,CU,2021-05-07,"Harper, Bryce",,,,,,,,,,,,,B,,,,ball,Bryce Harper doubles (6) on a ground ball to right fielder Ronald Acuna.,0,1,0-1,14,0,0,0,0,0,0,80.8,2264.0,20.0,0.68,-8.16,-8.76,-1.0,6.48,81.2,6.7,53.81,-1.02,1.02,1.32,,,,0,8,Top,661388,3.237976387883708,-117.6314963676226,-3.4403109040929074,5.609173116065934,24.05596877948147,-38.42943587956981,3.09,1.6,L,R,80.8,2264.0,20.0,0.68,-8.16,-8.76,-1.0,6.48,81.2,6.7,53.81,-1.02,1.02,1.32,547180,605218,ATL,PHI,Standard,Standard,634219,65,2,Curveball,2,9,9,2,0.0,0.027,2021
2012,CU,2021-05-07,"Harper, Bryce",,,,,,,,,,,,,S,,,,swinging_strike,Bryce Harper doubles (6) on a ground ball to right fielder Ronald Acuna.,0,0,0-0,14,1,1,0,1,0,1,79.8,2522.0,21.0,0.65,-7.800000000000001,-10.68,-1.27,6.47,79.9,6.6,53.89,-1.0,1.0,2.17,,,,0,8,Top,661388,3.797808826435582,-116.11337749946976,-0.9765133689020452,5.022074043571985,23.820648910055432,-40.18677941187343,3.49,1.6,L,R,79.8,2522.0,21.0,0.65,-7.800000000000001,-10.68,-1.27,6.47,79.9,6.6,53.89,-1.0,1.0,2.17,547180,605218,ATL,PHI,Standard,Standard,634219,65,1,Curveball,2,9,9,2,0.0,-0.038,2021
2013,FF,2021-05-02,"Harper, Bryce",,,,,,,,0.7,1.0,0.0,0.0,,B,,,walk,ball,Bryce Harper walks.   Rhys Hoskins to 2nd.,3,1,3-1,13,0,0,0,0,0,0,91.4,1978.0,134.0,0.81,-9.72,13.32,0.63,6.18,93.1,7.2,53.29,0.47,-0.47,1.28,,,656555.0,2,3,Bot,543510,-4.600409116617171,-132.89886869056346,-9.01952213764563,10.58312618824799,27.119695953353744,-17.36282284799171,3.48,1.64,L,L,91.4,1978.0,134.0,0.81,-9.72,13.32,0.63,6.18,93.1,7.2,53.29,0.47,-0.47,1.28,547180,656849,PHI,NYM,Infield shift,Standard,634257,26,5,4-Seam Fastball,1,1,1,1,0.022,0.122,2021
2014,FF,2021-05-02,"Harper, Bryce",,,,,,,,,,,,,B,,,,ball,Bryce Harper walks.   Rhys Hoskins to 2nd.,2,1,2-1,13,0,0,0,0,0,0,90.8,1919.0,137.0,0.69,-8.28,15.48,0.7,6.16,92.2,7.2,53.34,0.67,-0.67,1.61,,,656555.0,2,3,Bot,543510,-4.994280845662711,-131.89896413136327,-8.354956995860652,9.09268879882326,27.646165267901218,-15.546368608056827,3.47,1.79,L,L,90.8,1919.0,137.0,0.69,-8.28,15.48,0.7,6.16,92.2,7.2,53.34,0.67,-0.67,1.61,547180,656849,PHI,NYM,Infield shift,Standard,634257,26,4,4-Seam Fastball,1,1,1,1,0.0,0.077,2021
2015,SL,2021-05-02,"Harper, Bryce",,,,,,,,,,,,,B,,,,ball,Bryce Harper walks.   Rhys Hoskins to 2nd.,1,1,1-1,13,0,0,0,0,0,0,82.1,2231.0,12.0,-0.13,1.56,0.72,1.03,6.11,81.7,6.9,53.65,1.68,-1.68,-1.06,,,656555.0,2,3,Bot,543510,-5.9098897919877045,-119.03258825590216,-9.62334855569167,0.2449342772820276,28.798912651236662,-29.530483794282024,3.46,1.55,L,L,82.1,2231.0,12.0,-0.13,1.56,0.72,1.03,6.11,81.7,6.9,53.65,1.68,-1.68,-1.06,547180,656849,PHI,NYM,Infield shift,Standard,634257,26,3,Slider,1,1,1,1,0.0,0.041,2021
2016,SL,2021-05-02,"Harper, Bryce",70.8,-31.0,4.0,,,,,,,,,,S,,,,foul,Bryce Harper walks.   Rhys Hoskins to 2nd.,1,0,1-0,9,1,0,0,0,0,0,82.3,2175.0,212.0,0.08,-0.96,3.24,1.12,5.91,83.3,7.0,53.5,-0.49,0.49,2.05,,,656555.0,2,3,Bot,543510,-1.5999430715511516,-119.8566362209017,-2.7790037503729974,1.067678517980033,24.32815082352316,-29.20577184798145,3.49,1.6,L,L,82.3,2175.0,212.0,0.08,-0.96,3.24,1.12,5.91,83.3,7.0,53.5,-0.49,0.49,2.05,547180,656849,PHI,NYM,Infield shift,Standard,634257,26,2,Slider,1,1,1,1,0.0,-0.048,2021
2017,SL,2021-05-02,"Harper, Bryce",,,,,,,,,,,,,B,,,,ball,Bryce Harper walks.   Rhys Hoskins to 2nd.,0,0,0-0,13,0,0,0,0,0,0,83.5,2196.0,134.0,0.35,-4.199999999999999,5.04,0.9,5.96,84.3,6.9,53.59,0.86,-0.86,0.33,,,656555.0,2,3,Bot,543510,-4.804572839198489,-121.349609552046,-7.403227246217285,4.426787088978919,24.05634118058444,-26.7352770184506,3.48,1.62,L,L,83.5,2196.0,134.0,0.35,-4.199999999999999,5.04,0.9,5.96,84.3,6.9,53.59,0.86,-0.86,0.33,547180,656849,PHI,NYM,Infield shift,Standard,634257,26,1,Slider,1,1,1,1,0.0,0.036,2021
2018,SI,2021-05-02,"Harper, Bryce",99.2,11.0,203.0,68.8,99.83,0.857,0.804,0.9,1.0,1.0,0.0,4.0,X,7.0,line_drive,single,hit_into_play,Bryce Harper singles on a line drive to left fielder Dominic Smith.   Rhys Hoskins to 2nd.,1,1,1-1,5,1,0,0,0,0,0,92.6,2099.0,140.0,1.5,-18.0,13.68,0.32,6.31,93.9,7.1,53.37,-0.26,0.26,2.73,,,656555.0,0,1,Bot,543510,-3.472474932965307,-134.6713448906389,-5.901035067660484,18.96902101600677,29.93339314752068,-17.19255661914999,3.49,1.6,L,L,92.6,2099.0,140.0,1.5,-18.0,13.68,0.32,6.31,93.9,7.1,53.37,-0.26,0.26,2.73,547180,656849,PHI,NYM,Infield shift,Standard,634257,7,3,Sinker,1,0,0,1,0.044,0.716,2021
2019,SL,2021-05-02,"Harper, Bryce",,,,,,,,,,,,,S,,,,swinging_strike,Bryce Harper singles on a line drive to left fielder Dominic Smith.   Rhys Hoskins to 2nd.,1,0,1-0,5,1,1,0,0,0,0,84.0,2196.0,304.0,-0.49,5.88,0.8400000000000001,0.81,6.1,84.2,6.9,53.58,0.2,-0.2,2.89,,,656555.0,0,1,Bot,543510,-1.3944555467570243,-122.17544632219926,-1.038210380361616,-4.474111487633835,28.963009544997103,-31.476491384489968,3.49,1.6,L,L,84.0,2196.0,304.0,-0.49,5.88,0.8400000000000001,0.81,6.1,84.2,6.9,53.58,0.2,-0.2,2.89,547180,656849,PHI,NYM,Infield shift,Standard,634257,7,2,Slider,1,0,0,1,0.0,-0.073,2021
2020,SL,2021-05-02,"Harper, Bryce",,,,,,,,,,,,,B,,,,ball,Bryce Harper singles on a line drive to left fielder Dominic Smith.   Rhys Hoskins to 2nd.,0,0,0-0,13,0,0,0,0,0,0,83.5,2227.0,337.0,-0.38,4.5600000000000005,2.52,0.98,6.18,84.3,7.0,53.47,1.16,-1.16,2.36,,,656555.0,0,1,Bot,543510,-4.230165797479128,-121.51596012413684,-2.745695757135108,-2.7781610018566294,26.22267462155427,-29.72304037457129,3.48,1.55,L,L,83.5,2227.0,337.0,-0.38,4.5600000000000005,2.52,0.98,6.18,84.3,7.0,53.47,1.16,-1.16,2.36,547180,656849,PHI,NYM,Infield shift,Standard,634257,7,1,Slider,1,0,0,1,0.0,0.055,2021
2021,SI,2021-05-02,"Harper, Bryce",,,,,,,,0.0,1.0,0.0,0.0,,S,2.0,,strikeout,swinging_strike,Bryce Harper strikes out swinging.,2,2,2-2,13,1,1,0,0,0,1,95.5,2185.0,234.0,-1.44,17.28,2.52,-1.68,6.1,94.6,5.8,54.75,0.88,-0.88,1.85,,664068.0,,2,9,Bot,543510,5.2736980302430965,-138.94147876169757,-6.004718456297131,-19.8746935948494,30.51757147116153,-28.341608704955544,3.49,1.6,L,R,95.5,2185.0,234.0,-1.44,17.28,2.52,-1.68,6.1,94.6,5.8,54.75,0.88,-0.88,1.85,547180,544727,PHI,NYM,Infield shift,Standard,634257,86,6,Sinker,7,8,8,7,-0.142,-0.258,2021
2022,FS,2021-05-02,"Harper, Bryce",,,,,,,,,,,,,B,,,,ball,Bryce Harper strikes out swinging.,1,2,1-2,14,0,0,0,0,0,0,94.3,1686.0,226.0,-1.52,18.240000000000002,6.720000000000001,-1.58,6.61,92.9,5.7,54.83,-1.07,1.07,1.51,,664068.0,,2,9,Bot,543510,10.12044071075908,-136.72051622916257,-8.639513011698195,-21.329299326081955,30.410503191862976,-23.367789608462523,3.2,1.64,L,R,94.3,1686.0,226.0,-1.52,18.240000000000002,6.720000000000001,-1.58,6.61,92.9,5.7,54.83,-1.07,1.07,1.51,547180,544727,PHI,NYM,Infield shift,Standard,634257,86,5,Split-Finger,7,8,8,7,-0.142,0.045,2021
2023,FF,2021-05-02,"Harper, Bryce",,,,,,,,0.0,1.0,0.0,0.0,,S,2.0,,strikeout,foul,Bryce Harper strikes out on a foul bunt.,1,2,1-2,6,1,0,0,0,0,0,96.3,2372.0,216.0,-1.08,12.96,19.68,-1.2,5.9,97.2,6.9,53.55,-0.58,0.58,2.63,,,,0,8,Bot,543510,7.266190006290687,-139.87203892221987,-6.863213112520556,-15.861738637454168,32.53978972392985,-9.303662039368104,3.49,1.6,L,R,96.3,2372.0,216.0,-1.08,12.96,19.68,-1.2,5.9,97.2,6.9,53.55,-0.58,0.58,2.63,547180,543507,PHI,NYM,Infield shift,Standard,634257,72,4,4-Seam Fastball,4,8,8,4,-0.014,-0.173,2021
2024,FF,2021-05-02,"Harper, Bryce",,,,,,,,,,,,,B,,,,ball,Bryce Harper strikes out swinging.,0,2,0-2,4,0,0,0,0,0,0,97.9,2411.0,231.0,-0.85,10.2,15.24,-1.54,6.34,96.9,5.7,54.81,0.74,-0.74,2.18,,664068.0,,2,9,Bot,543510,4.046569589334212,-142.31305042774,-8.57116382227773,-12.415763042217932,31.57774062970841,-13.111706755318131,3.15,1.68,L,R,97.9,2411.0,231.0,-0.85,10.2,15.24,-1.54,6.34,96.9,5.7,54.81,0.74,-0.74,2.18,547180,544727,PHI,NYM,Infield shift,Standard,634257,86,4,4-Seam Fastball,7,8,8,7,-0.142,0.027,2021
2025,CH,2021-05-02,"Harper, Bryce",67.5,-66.0,1.0,118.84,184.97,0.237,0.213,0.9,1.0,0.0,0.0,2.0,X,1.0,ground_ball,out,hit_into_play,Bryce Harper reaches on a fielding error by pitcher Miguel Castro.,2,1,2-1,8,1,0,0,0,0,0,92.0,1966.0,253.0,-1.41,16.919999999999998,0.96,-2.48,5.09,92.8,6.8,53.7,0.27,-0.27,1.87,,,,0,6,Bot,543510,8.752980518575681,-133.6910758563323,-2.510950689347927,-18.842254044423417,28.32290403106915,-30.89869136236283,3.49,1.6,L,R,92.0,1966.0,253.0,-1.41,16.919999999999998,0.96,-2.48,5.09,92.8,6.8,53.7,0.27,-0.27,1.87,547180,612434,PHI,NYM,Infield shift,Standard,634257,50,4,Changeup,1,2,2,1,0.064,0.389,2021
