,pitch_type,game_date,player_name,launch_speed,launch_angle,hit_distance_sc,hc_x,hc_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,type,hit_location,bb_type,events,description,des,balls,strikes,pitch_count,zone,is_strike,swing_miss,first_pitch_take,first_pitch_swing,in_zone_take,out_of_zone_chase,release_speed,release_spin_rate,spin_axis,pfx_x,pfx_-x,pfx_z,release_pos_x,release_pos_z,effective_speed,release_extension,release_pos_y,plate_-x,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,fielder_2,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,stand,p_throws,release_speed,release_spin_rate,spin_axis,pfx_x,pfx_-x,pfx_z,release_pos_x,release_pos_z,effective_speed,release_extension,release_pos_y,plate_-x,plate_x,plate_z,batter,pitcher,home_team,away_team,if_fielding_alignment,of_fielding_alignment,game_pk,at_bat_number,pitch_number,pitch_name,home_score,away_score,post_away_score,post_home_score,delta_home_win_exp,delta_run_exp,game_year
2338,FF,2021-04-19,"Gallo, Joey",,,,,,,,,,,,,S,,,,swinging_strike,Joey Gallo strikes out swinging.,0,1,0-1,11.0,1,1,0,0,0,1,92.1,2567.0,204.0,-0.64,7.68,22.44,-2.2,6.33,91.1,5.8,54.69,0.15,-0.15,4.01,,,,2,1,Top,435559,6.507501383589352,-133.87019317865096,-4.063951008539954,-9.076404500379448,29.775445320588005,-8.980700422691747,3.58,1.68,L,R,92.1,2567.0,204.0,-0.64,7.68,22.44,-2.2,6.33,91.1,5.8,54.69,0.15,-0.15,4.01,608336,605164,LAA,TEX,Infield shift,Strategic,634536,3,2,4-Seam Fastball,0,0,0,0,0.0,-0.024,2021
2339,SI,2021-04-19,"Gallo, Joey",,,,,,,,,,,,,S,,,,called_strike,"Joey Gallo grounds out, first baseman Albert Pujols to pitcher Alex Claudio.",1,0,1-0,14.0,1,0,0,0,0,0,84.0,1923.0,96.0,1.32,-15.84,-1.32,2.62,4.88,83.0,5.5,54.99,-0.92,0.92,2.34,,,,0,7,Top,435559,-6.434260615581294,-122.189178635859,0.7031636844774123,14.440186137040364,22.63831840861853,-33.66731797167191,3.42,1.63,L,L,84.0,1923.0,96.0,1.32,-15.84,-1.32,2.62,4.88,83.0,5.5,54.99,-0.92,0.92,2.34,608336,592222,LAA,TEX,Infield shift,Standard,634536,50,2,Sinker,0,6,6,0,0.0,-0.049,2021
2340,FF,2021-04-19,"Gallo, Joey",,,,,,,,,,,,,S,,,,called_strike,Joey Gallo strikes out swinging.,0,0,0-0,4.0,1,0,1,0,1,0,92.4,2567.0,207.0,-0.58,6.959999999999999,21.72,-2.23,6.29,91.8,6.0,54.49,0.65,-0.65,2.7,,,,2,1,Top,435559,5.247495187725558,-134.3311089741516,-7.2189739307465555,-8.113896544055786,29.437865579635496,-8.86437312676833,3.59,1.59,L,R,92.4,2567.0,207.0,-0.58,6.959999999999999,21.72,-2.23,6.29,91.8,6.0,54.49,0.65,-0.65,2.7,608336,605164,LAA,TEX,Infield shift,Strategic,634536,3,1,4-Seam Fastball,0,0,0,0,0.0,-0.018,2021
2341,SL,2021-04-19,"Gallo, Joey",,,,,,,,,,,,,B,,,,ball,"Joey Gallo grounds out, first baseman Albert Pujols to pitcher Alex Claudio.",0,0,0-0,13.0,0,0,0,0,0,0,74.6,2202.0,289.0,-0.32,3.84,-0.8400000000000001,2.7,4.96,74.0,5.7,54.79,1.41,-1.41,1.52,,,,0,7,Top,435559,-7.798088945423372,-108.49343498207011,0.1870420965271915,-1.232838580603791,17.721328656308923,-32.95617101297171,3.49,1.6,L,L,74.6,2202.0,289.0,-0.32,3.84,-0.8400000000000001,2.7,4.96,74.0,5.7,54.79,1.41,-1.41,1.52,608336,592222,LAA,TEX,Infield shift,Standard,634536,50,1,Slider,0,6,6,0,0.0,0.038,2021
2342,FF,2021-04-17,"Gallo, Joey",,,,,,,,0.0,1.0,0.0,0.0,,S,2.0,,strikeout,swinging_strike,Joey Gallo strikes out swinging.,3,2,3-2,1.0,1,1,0,0,0,0,92.9,2292.0,216.0,-0.97,11.64,17.88,-2.1,5.9,92.9,6.2,54.31,0.29,-0.29,3.48,,,663993.0,0,4,Bot,600474,6.74294350957405,-135.1827188468349,-3.6843405819251367,-13.38909072744181,28.419667579512133,-13.281212427887777,3.58,1.68,L,R,92.9,2292.0,216.0,-0.97,11.64,17.88,-2.1,5.9,92.9,6.2,54.31,0.29,-0.29,3.48,608336,665152,TEX,BAL,Infield shift,Standard,634543,26,6,4-Seam Fastball,0,0,0,0,-0.04,-0.504,2021
2343,FF,2021-04-17,"Gallo, Joey",,,,,,,,,,,,,S,,,,called_strike,Joey Gallo strikes out swinging.,3,1,3-1,9.0,1,0,0,0,1,0,92.6,2364.0,212.0,-0.9,10.8,12.84,-2.09,5.77,92.4,6.3,54.2,-0.51,0.51,1.6,,,663993.0,0,4,Bot,600474,8.564717932127666,-134.44668082783664,-7.145193779810787,-12.766042235424942,29.544161301048288,-17.805648717298908,3.61,1.68,L,R,92.6,2364.0,212.0,-0.9,10.8,12.84,-2.09,5.77,92.4,6.3,54.2,-0.51,0.51,1.6,608336,665152,TEX,BAL,Infield shift,Strategic,634543,26,5,4-Seam Fastball,0,0,0,0,0.0,-0.134,2021
2344,CU,2021-04-17,"Gallo, Joey",,,,,,,,,,,,,B,,,,ball,Joey Gallo strikes out swinging.,2,1,2-1,14.0,0,0,0,0,0,0,75.1,2315.0,31.0,0.84,-10.08,-14.52,-1.9,6.01,74.4,6.1,54.4,-0.58,0.58,1.18,,,663993.0,0,4,Bot,600474,3.623572182450863,-109.2454248221376,-0.6039097112853847,5.9729819172400695,21.69971029597457,-41.88258344544015,3.58,1.68,L,R,75.1,2315.0,31.0,0.84,-10.08,-14.52,-1.9,6.01,74.4,6.1,54.4,-0.58,0.58,1.18,608336,665152,TEX,BAL,Infield shift,Strategic,634543,26,4,Curveball,0,0,0,0,0.0,0.198,2021
2345,FF,2021-04-17,"Gallo, Joey",,,,,,,,,,,,,B,,,,ball,Joey Gallo strikes out swinging.,1,1,1-1,11.0,0,0,0,0,0,0,91.8,2195.0,217.0,-1.02,12.24,14.16,-2.14,5.72,91.7,6.3,54.21,1.44,-1.44,4.49,,,663993.0,0,4,Bot,600474,3.969875330115568,-133.60365760416877,0.191410344300508,-13.105767913550258,29.325185097280272,-18.28672879361244,3.58,1.68,L,R,91.8,2195.0,217.0,-1.02,12.24,14.16,-2.14,5.72,91.7,6.3,54.21,1.44,-1.44,4.49,608336,665152,TEX,BAL,Infield shift,Strategic,634543,26,3,4-Seam Fastball,0,0,0,0,0.0,0.076,2021
2346,CH,2021-04-17,"Gallo, Joey",,,,,,,,,,,,,B,,,,ball,Joey Gallo strikes out swinging.,0,1,0-1,11.0,0,0,0,0,0,0,83.8,1834.0,240.0,-1.5,18.0,6.36,-2.12,5.86,83.9,6.1,54.4,1.9,-1.9,3.08,,,663993.0,0,4,Bot,600474,3.45327309483856,-122.10424915953467,-1.125746209198084,-15.724783084595003,22.419254117133992,-26.802977384866228,3.62,1.68,L,R,83.8,1834.0,240.0,-1.5,18.0,6.36,-2.12,5.86,83.9,6.1,54.4,1.9,-1.9,3.08,608336,665152,TEX,BAL,Infield shift,Strategic,634543,26,2,Changeup,0,0,0,0,0.0,0.039,2021
2347,FF,2021-04-17,"Gallo, Joey",,,,,,,,,,,,,S,,,,called_strike,Joey Gallo strikes out swinging.,0,0,0-0,6.0,1,0,1,0,1,0,91.6,2275.0,214.0,-1.0,12.0,14.879999999999999,-2.23,5.82,91.4,6.3,54.23,-0.82,0.82,2.89,,,663993.0,0,4,Bot,600474,9.826820190955546,-132.98099268467888,-4.197239790907832,-13.922253471484208,28.23347799481613,-16.696745940697088,3.68,1.68,L,R,91.6,2275.0,214.0,-1.0,12.0,14.879999999999999,-2.23,5.82,91.4,6.3,54.23,-0.82,0.82,2.89,608336,665152,TEX,BAL,Infield shift,Strategic,634543,26,1,4-Seam Fastball,0,0,0,0,0.0,-0.057,2021
2348,SL,2021-04-17,"Gallo, Joey",,,,,,,,0.7,1.0,0.0,0.0,,B,,,walk,ball,Joey Gallo walks.,3,2,3-2,13.0,0,0,0,0,0,0,89.2,2759.0,262.0,-0.27,3.24,2.4000000000000004,2.45,5.54,89.2,6.3,54.23,1.8,-1.8,0.44,,643396.0,,2,8,Bot,600474,-9.869090754314328,-129.53724333445717,-6.962302334414304,-1.1589562861080795,25.19954863324709,-28.623922574832694,3.58,1.68,L,L,89.2,2759.0,262.0,-0.27,3.24,2.4000000000000004,2.45,5.54,89.2,6.3,54.23,1.8,-1.8,0.44,608336,656945,TEX,BAL,Infield shift,Strategic,634543,65,6,Slider,1,3,3,1,0.031,0.141,2021
2349,SL,2021-04-17,"Gallo, Joey",,,,,,,,,,,,,S,,,,called_strike,Joey Gallo walks.,3,1,3-1,12.0,1,0,0,0,0,0,88.2,2581.0,223.0,-0.45,5.4,0.24,2.63,5.55,88.2,6.2,54.33,-0.85,0.85,2.82,,643396.0,,2,8,Bot,600474,-3.3757872037536343,-128.45092542747847,-0.5977903334394231,-4.34102250873621,25.47838098993271,-32.0851685961251,3.6,1.68,L,L,88.2,2581.0,223.0,-0.45,5.4,0.24,2.63,5.55,88.2,6.2,54.33,-0.85,0.85,2.82,608336,656945,TEX,BAL,Infield shift,Strategic,634543,65,5,Slider,1,3,3,1,0.0,-0.062,2021
2350,SL,2021-04-17,"Gallo, Joey",,,,,,,,,,,,,S,,,,called_strike,Joey Gallo walks.,3,0,3-0,13.0,1,0,0,0,0,0,90.0,2623.0,242.0,-0.32,3.84,2.52,2.67,5.56,90.0,6.2,54.34,0.88,-0.88,1.88,,643396.0,,2,8,Bot,600474,-8.107234195882775,-130.8646630250932,-3.647673244145283,-2.075822283448901,25.532235780828117,-29.223902327408183,3.61,1.78,L,L,90.0,2623.0,242.0,-0.32,3.84,2.52,2.67,5.56,90.0,6.2,54.34,0.88,-0.88,1.88,608336,656945,TEX,BAL,Infield shift,Strategic,634543,65,4,Slider,1,3,3,1,0.0,-0.047,2021
2351,SI,2021-04-17,"Gallo, Joey",87.5,-1.0,43.0,148.98,176.27,0.286,0.273,0.0,1.0,0.0,0.0,2.0,X,3.0,ground_ball,out,hit_into_play,Joey Gallo grounds out to first baseman Ryan Mountcastle.,0,1,0-1,9.0,1,0,0,0,0,0,88.2,2041.0,146.0,1.33,-15.96,13.200000000000001,2.64,5.82,88.1,6.2,54.33,-0.78,0.78,2.27,,,,1,6,Bot,600474,-7.24170782765488,-128.29919725905188,-4.823975562109188,16.130671657668678,25.454814541971924,-19.24372720295872,3.58,1.68,L,L,88.2,2041.0,146.0,1.33,-15.96,13.200000000000001,2.64,5.82,88.1,6.2,54.33,-0.78,0.78,2.27,608336,453281,TEX,BAL,Infield shift,Strategic,634543,45,2,Sinker,1,0,0,1,-0.015,-0.136,2021
2352,FF,2021-04-17,"Gallo, Joey",,,,,,,,,,,,,B,,,,ball,Joey Gallo walks.,2,0,2-0,3.0,0,0,0,0,0,0,96.8,2559.0,145.0,0.57,-6.84,15.36,2.53,5.71,96.4,6.1,54.44,-0.74,0.74,3.58,,643396.0,,2,8,Bot,600474,-6.049570089945852,-140.8821923875556,-3.0717305557035512,8.976655438802354,32.05053133874542,-14.63225407150001,3.49,1.68,L,L,96.8,2559.0,145.0,0.57,-6.84,15.36,2.53,5.71,96.4,6.1,54.44,-0.74,0.74,3.58,608336,656945,TEX,BAL,Infield shift,Strategic,634543,65,3,4-Seam Fastball,1,3,3,1,0.0,0.047,2021
2353,CU,2021-04-17,"Gallo, Joey",93.1,4.0,78.0,149.45,148.04,0.483,0.449,0.0,1.0,0.0,0.0,4.0,X,6.0,ground_ball,out,hit_into_play,"Joey Gallo grounds into a double play, shortstop Freddy Galvis to third baseman Maikel Franco to first baseman Ryan Mountcastle.   Brock Holt out at 2nd.    Joey Gallo out at 1st.",0,1,0-1,1.0,1,0,0,0,0,0,74.2,2290.0,28.0,0.72,-8.64,-18.6,-1.83,6.06,73.2,5.8,54.66,0.74,-0.74,3.0,,,571788.0,1,1,Bot,600474,0.9542681436607264,-107.90568424145286,3.744935760406155,5.371153505808279,21.243058564243828,-45.10992169141068,3.58,1.68,L,R,74.2,2290.0,28.0,0.72,-8.64,-18.6,-1.83,6.06,73.2,5.8,54.66,0.74,-0.74,3.0,608336,665152,TEX,BAL,Infield shift,Strategic,634543,6,2,Curveball,0,0,0,0,-0.05,-0.303,2021
2354,FC,2021-04-17,"Gallo, Joey",,,,,,,,,,,,,S,,,,called_strike,Joey Gallo grounds out to first baseman Ryan Mountcastle.,0,0,0-0,5.0,1,0,1,0,1,0,84.6,2110.0,161.0,-0.2,2.4000000000000004,10.08,2.89,5.74,85.0,6.3,54.23,-0.21,0.21,2.48,,,,1,6,Bot,600474,-5.836164059749176,-123.17022176887104,-2.994290354456721,-1.0707105512899893,21.67997012158001,-23.23738068716587,3.65,1.68,L,L,84.6,2110.0,161.0,-0.2,2.4000000000000004,10.08,2.89,5.74,85.0,6.3,54.23,-0.21,0.21,2.48,608336,453281,TEX,BAL,Infield shift,Strategic,634543,45,1,Cutter,1,0,0,1,0.0,-0.027,2021
2355,FF,2021-04-17,"Gallo, Joey",76.7,62.0,213.0,,,,,,,,,,S,,,,foul,"Joey Gallo grounds into a double play, shortstop Freddy Galvis to third baseman Maikel Franco to first baseman Ryan Mountcastle.   Brock Holt out at 2nd.    Joey Gallo out at 1st.",0,0,0-0,2.0,1,0,0,1,0,0,92.5,2262.0,207.0,-0.89,10.68,18.48,-2.02,6.0,92.2,6.1,54.43,-0.05,0.05,3.54,,,571788.0,1,1,Bot,600474,7.216013010742852,-134.5948059347111,-3.833847967039213,-12.41832013305496,28.335595047722347,-12.751837665460616,3.58,1.68,L,R,92.5,2262.0,207.0,-0.89,10.68,18.48,-2.02,6.0,92.2,6.1,54.43,-0.05,0.05,3.54,608336,665152,TEX,BAL,Infield shift,Strategic,634543,6,1,4-Seam Fastball,0,0,0,0,0.0,-0.048,2021
2356,FF,2021-04-17,"Gallo, Joey",,,,,,,,,,,,,B,,,,ball,Joey Gallo walks.,1,0,1-0,13.0,0,0,0,0,0,0,97.5,2614.0,147.0,0.63,-7.5600000000000005,15.120000000000001,2.47,5.65,97.2,6.2,54.33,0.53,-0.53,0.41,,643396.0,,2,8,Bot,600474,-9.434979346415668,-141.35889160952465,-11.425547747566824,10.463055648803516,30.502622209994826,-12.87876642619822,3.58,1.68,L,L,97.5,2614.0,147.0,0.63,-7.5600000000000005,15.120000000000001,2.47,5.65,97.2,6.2,54.33,0.53,-0.53,0.41,608336,656945,TEX,BAL,Infield shift,Standard,634543,65,2,4-Seam Fastball,1,3,3,1,0.0,0.039,2021
2357,SL,2021-04-17,"Gallo, Joey",,,,,,,,,,,,,B,,,,ball,Joey Gallo walks.,0,0,0-0,13.0,0,0,0,0,0,0,88.6,2734.0,282.0,-0.4,4.800000000000001,0.24,2.44,5.58,88.4,6.2,54.33,2.33,-2.33,1.35,,643396.0,,2,8,Bot,600474,-10.76046207652256,-128.59487577745725,-4.315484303587361,-2.397195884860738,25.19255877044315,-31.25166522712513,3.49,1.68,L,L,88.6,2734.0,282.0,-0.4,4.800000000000001,0.24,2.44,5.58,88.4,6.2,54.33,2.33,-2.33,1.35,608336,656945,TEX,BAL,Infield shift,Strategic,634543,65,1,Slider,1,3,3,1,0.0,0.025,2021
2358,CH,2021-04-16,"Gallo, Joey",,,,,,,,0.7,1.0,0.0,0.0,,B,,,walk,ball,Joey Gallo walks.,3,2,3-2,11.0,0,0,0,0,0,0,89.1,1577.0,250.0,-1.37,16.44,1.44,-1.63,5.78,88.6,6.0,54.45,1.26,-1.26,2.6,,,,2,4,Bot,600474,3.787425373772468,-129.74528208513286,-2.011500106355012,-16.26237027882624,28.548580760430465,-30.553364763812134,3.38,1.45,L,R,89.1,1577.0,250.0,-1.37,16.44,1.44,-1.63,5.78,88.6,6.0,54.45,1.26,-1.26,2.6,608336,605347,TEX,BAL,Infield shift,Strategic,634463,29,6,Changeup,0,2,2,0,0.016,0.093,2021
2359,KC,2021-04-16,"Gallo, Joey",,,,,,,,,,,,,B,,,,ball,Joey Gallo walks.,2,2,2-2,13.0,0,0,0,0,0,0,84.9,2493.0,47.0,0.6,-7.199999999999999,-10.92,-1.7,5.71,83.6,5.5,55.04,0.51,-0.51,0.44,,,,2,4,Bot,600474,1.5752678862595004,-123.68367660295748,-4.132373150886548,5.822508837015392,25.39661368639921,-40.901995075904274,3.42,1.5,L,R,84.9,2493.0,47.0,0.6,-7.199999999999999,-10.92,-1.7,5.71,83.6,5.5,55.04,0.51,-0.51,0.44,608336,605347,TEX,BAL,Infield shift,Strategic,634463,29,5,Knuckle Curve,0,2,2,0,0.0,0.043,2021
2360,SI,2021-04-16,"Gallo, Joey",,,,,,,,,,,,,B,,,,ball,Joey Gallo walks.,1,2,1-2,11.0,0,0,0,0,0,0,96.4,1923.0,219.0,-1.42,17.04,11.399999999999999,-1.52,5.77,95.8,6.0,54.51,1.21,-1.21,4.53,,,,2,4,Bot,600474,4.030807938047208,-140.34337915283388,0.1426591769084202,-19.714353927632025,32.96686464790829,-19.90616394716317,3.48,1.64,L,R,96.4,1923.0,219.0,-1.42,17.04,11.399999999999999,-1.52,5.77,95.8,6.0,54.51,1.21,-1.21,4.53,608336,605347,TEX,BAL,Infield shift,Strategic,634463,29,4,Sinker,0,2,2,0,0.0,0.018,2021
2361,SI,2021-04-16,"Gallo, Joey",,,,,,,,,,,,,S,,,,swinging_strike,Joey Gallo walks.,1,1,1-1,4.0,1,1,0,0,0,0,96.5,1883.0,219.0,-1.47,17.64,8.879999999999999,-1.63,5.77,95.8,5.9,54.6,0.76,-0.76,2.38,,,,2,4,Bot,600474,5.612911034759279,-140.4430410911242,-5.112920377418418,-20.673824693716988,32.36518647201692,-21.4586926857318,3.58,1.68,L,R,96.5,1883.0,219.0,-1.47,17.64,8.879999999999999,-1.63,5.77,95.8,5.9,54.6,0.76,-0.76,2.38,608336,605347,TEX,BAL,Infield shift,Strategic,634463,29,3,Sinker,0,2,2,0,0.0,-0.027,2021
2362,CH,2021-04-16,"Gallo, Joey",,,,,,,,,,,,,S,,,,called_strike,Joey Gallo walks.,1,0,1-0,6.0,1,0,0,0,1,0,89.4,1648.0,246.0,-1.0,12.0,7.32,-1.52,5.81,88.9,6.1,54.42,-0.32,0.32,2.31,,,,2,4,Bot,600474,6.595576631357081,-129.97665750479342,-3.873727973627609,-12.760760068646176,27.77599921803244,-24.642938954380774,3.49,1.61,L,R,89.4,1648.0,246.0,-1.0,12.0,7.32,-1.52,5.81,88.9,6.1,54.42,-0.32,0.32,2.31,608336,605347,TEX,BAL,Infield shift,Strategic,634463,29,2,Changeup,0,2,2,0,0.0,-0.02,2021
2363,FF,2021-04-16,"Gallo, Joey",,,,,,,,,,,,,B,,,,ball,Joey Gallo walks.,0,0,0-0,14.0,0,0,0,0,0,0,96.5,1874.0,227.0,-0.81,9.72,11.52,-1.58,5.78,95.2,5.6,54.86,-1.61,1.61,2.03,,,,2,4,Bot,600474,10.177131600851306,-140.1220352317051,-6.485897845750282,-12.995526401933006,31.3481109094035,-18.185904979108525,3.56,1.68,L,R,96.5,1874.0,227.0,-0.81,9.72,11.52,-1.58,5.78,95.2,5.6,54.86,-1.61,1.61,2.03,608336,605347,TEX,BAL,Infield shift,Strategic,634463,29,1,4-Seam Fastball,0,2,2,0,0.0,0.016,2021
2364,FF,2021-04-16,"Gallo, Joey",94.5,62.0,184.0,110.28,128.17,0.006,0.005,0.0,1.0,0.0,0.0,3.0,X,5.0,popup,out,hit_into_play,Joey Gallo pops out to third baseman Maikel Franco.,2,2,2-2,6.0,1,0,0,0,0,0,94.0,2535.0,134.0,0.74,-8.879999999999999,14.52,2.65,5.25,94.1,6.2,54.27,-0.29,0.29,2.95,,,,2,6,Bot,600474,-7.766960180515281,-136.80945174339186,-2.957333317276164,11.018491811717157,28.82765706602732,-16.50796568375659,3.58,1.68,L,L,94.0,2535.0,134.0,0.74,-8.879999999999999,14.52,2.65,5.25,94.1,6.2,54.27,-0.29,0.29,2.95,608336,643316,TEX,BAL,Infield shift,Standard,634463,47,5,4-Seam Fastball,2,5,5,2,-0.01,-0.091,2021
2365,FF,2021-04-16,"Gallo, Joey",80.2,60.0,226.0,,,,,,,,,,S,,,,foul,Joey Gallo pops out to third baseman Maikel Franco.,2,1,2-1,6.0,1,0,0,0,0,0,94.4,2433.0,132.0,0.56,-6.720000000000001,11.879999999999999,2.82,5.22,94.0,5.9,54.56,-0.34,0.34,2.56,,,,2,6,Bot,600474,-7.665119957117203,-137.34619936966368,-3.4344020940054105,8.752402441444415,28.68489274903368,-19.05937876366544,3.58,1.68,L,L,94.4,2433.0,132.0,0.56,-6.720000000000001,11.879999999999999,2.82,5.22,94.0,5.9,54.56,-0.34,0.34,2.56,608336,643316,TEX,BAL,Infield shift,Standard,634463,47,4,4-Seam Fastball,2,5,5,2,0.0,-0.028,2021
2366,FF,2021-04-16,"Gallo, Joey",,,,,,,,,,,,,S,,,,called_strike,Joey Gallo pops out to third baseman Maikel Franco.,2,0,2-0,9.0,1,0,0,0,1,0,94.0,2375.0,137.0,0.63,-7.5600000000000005,15.120000000000001,2.77,5.23,93.1,5.7,54.84,-0.54,0.54,2.02,,,,2,6,Bot,600474,-7.079257093082191,-136.67329921535332,-5.365046040786075,9.36527375634401,28.132913167638748,-15.368331185320889,3.44,1.37,L,L,94.0,2375.0,137.0,0.63,-7.5600000000000005,15.120000000000001,2.77,5.23,93.1,5.7,54.84,-0.54,0.54,2.02,608336,643316,TEX,BAL,Infield shift,Standard,634463,47,3,4-Seam Fastball,2,5,5,2,0.0,-0.024,2021
2367,SL,2021-04-16,"Gallo, Joey",,,,,,,,,,,,,B,,,,ball,Joey Gallo pops out to third baseman Maikel Franco.,1,0,1-0,13.0,0,0,0,0,0,0,85.6,2924.0,325.0,-1.02,12.24,-4.08,2.7,5.26,85.3,6.2,54.32,1.21,-1.21,2.08,,,,2,6,Bot,600474,-7.175068582967335,-124.49065344757156,-0.536862395906027,-9.064762543596215,25.73737667203339,-35.77175507864022,3.19,1.24,L,L,85.6,2924.0,325.0,-1.02,12.24,-4.08,2.7,5.26,85.3,6.2,54.32,1.21,-1.21,2.08,608336,643316,TEX,BAL,Infield shift,Standard,634463,47,2,Slider,2,5,5,2,0.0,0.024,2021
2368,CH,2021-04-16,"Gallo, Joey",,,,,,,,0.0,1.0,0.0,0.0,,S,2.0,,strikeout,swinging_strike,Joey Gallo strikes out swinging.,2,2,2-2,8.0,1,1,0,0,0,0,89.1,1578.0,245.0,-1.11,13.32,7.5600000000000005,-1.47,5.8,88.5,6.0,54.5,-0.0,0.0,2.22,,,,2,1,Bot,600474,5.908879213525235,-129.55892621493302,-4.041138063484143,-13.768265587785752,27.63608030605703,-24.385159865542477,3.58,1.68,L,R,89.1,1578.0,245.0,-1.11,13.32,7.5600000000000005,-1.47,5.8,88.5,6.0,54.5,-0.0,0.0,2.22,608336,605347,TEX,BAL,Infield shift,Strategic,634463,6,5,Changeup,0,0,0,0,-0.01,-0.091,2021
2369,SL,2021-04-16,"Gallo, Joey",,,,,,,,,,,,,B,,,,ball,Joey Gallo pops out to third baseman Maikel Franco.,0,0,0-0,14.0,0,0,0,0,0,0,86.1,2804.0,316.0,-0.94,11.28,-4.32,2.83,5.22,84.5,5.2,55.35,-1.48,1.48,2.2,,,,2,6,Bot,600474,-1.286402545172718,-125.44983406653276,-0.2314517167099715,-9.654866161963238,25.321970800207332,-36.191972445007536,3.58,1.68,L,L,86.1,2804.0,316.0,-0.94,11.28,-4.32,2.83,5.22,84.5,5.2,55.35,-1.48,1.48,2.2,608336,643316,TEX,BAL,Infield shift,Standard,634463,47,1,Slider,2,5,5,2,0.0,0.016,2021
2370,CH,2021-04-16,"Gallo, Joey",,,,,,,,,,,,,S,,,,foul,Joey Gallo strikes out swinging.,2,1,2-1,7.0,1,0,0,0,0,0,90.7,1750.0,246.0,-1.09,13.080000000000002,3.7199999999999998,-1.63,5.76,89.6,5.8,54.71,0.56,-0.56,1.69,,,,2,1,Bot,600474,4.961786973412407,-131.92811799698214,-4.848703132733938,-13.799709728776818,29.722463807252836,-27.646103493420835,3.58,1.68,L,R,90.7,1750.0,246.0,-1.09,13.080000000000002,3.7199999999999998,-1.63,5.76,89.6,5.8,54.71,0.56,-0.56,1.69,608336,605347,TEX,BAL,Infield shift,Strategic,634463,6,4,Changeup,0,0,0,0,0.0,-0.028,2021
2371,FF,2021-04-16,"Gallo, Joey",,,,,,,,,,,,,B,,,,ball,Joey Gallo strikes out swinging.,1,1,1-1,14.0,0,0,0,0,0,0,96.1,1947.0,222.0,-0.79,9.48,14.16,-1.61,5.7,95.8,6.2,54.27,-1.03,1.03,2.37,,,,2,1,Bot,600474,8.762881621198764,-139.65299341659644,-5.858508403058642,-12.386852690168778,32.02113296648637,-15.620120128247876,3.53,1.65,L,R,96.1,1947.0,222.0,-0.79,9.48,14.16,-1.61,5.7,95.8,6.2,54.27,-1.03,1.03,2.37,608336,605347,TEX,BAL,Infield shift,Standard,634463,6,3,4-Seam Fastball,0,0,0,0,0.0,0.02,2021
2372,FF,2021-04-16,"Gallo, Joey",,,,,,,,,,,,,B,,,,ball,Joey Gallo strikes out swinging.,0,1,0-1,12.0,0,0,0,0,0,0,94.7,2012.0,220.0,-0.68,8.16,14.28,-1.63,5.75,94.1,6.1,54.43,-0.98,0.98,2.69,,,,2,1,Bot,600474,8.296635591285039,-137.61404879891552,-4.926394506198263,-10.540398111318389,31.154557063296885,-16.151722350956447,3.53,1.7,L,R,94.7,2012.0,220.0,-0.68,8.16,14.28,-1.63,5.75,94.1,6.1,54.43,-0.98,0.98,2.69,608336,605347,TEX,BAL,Infield shift,Standard,634463,6,2,4-Seam Fastball,0,0,0,0,0.0,0.014,2021
2373,KC,2021-04-16,"Gallo, Joey",,,,,,,,,,,,,S,,,,called_strike,Joey Gallo strikes out swinging.,0,0,0-0,9.0,1,0,1,0,1,0,82.7,2474.0,46.0,0.6,-7.199999999999999,-14.879999999999999,-1.7,5.82,81.6,5.7,54.78,-0.42,0.42,1.78,,,,2,1,Bot,600474,3.630526011416269,-120.38680733810358,-0.2698217716861766,5.0061406456040345,25.729168689087643,-44.31632707007238,3.54,1.62,L,R,82.7,2474.0,46.0,0.6,-7.199999999999999,-14.879999999999999,-1.7,5.82,81.6,5.7,54.78,-0.42,0.42,1.78,608336,605347,TEX,BAL,Infield shift,Standard,634463,6,1,Knuckle Curve,0,0,0,0,0.0,-0.018,2021
2374,CH,2021-04-16,"Gallo, Joey",88.4,57.0,231.0,65.91,128.14,0.023,0.033,0.0,1.0,0.0,0.0,3.0,X,7.0,fly_ball,out,hit_into_play,Joey Gallo flies out to left fielder Ryan McKenna.,0,1,0-1,5.0,1,0,0,0,0,0,78.1,1691.0,297.0,-0.81,9.72,-4.199999999999999,-2.33,4.98,77.2,5.6,54.87,-0.01,0.01,2.59,,,,0,9,Bot,600474,6.425622292041186,-113.60676398511504,2.3338885818100854,-8.167069502616993,20.390278053117694,-35.82623534206653,3.58,1.68,L,R,78.1,1691.0,297.0,-0.81,9.72,-4.199999999999999,-2.33,4.98,77.2,5.6,54.87,-0.01,0.01,2.59,608336,491624,TEX,BAL,Infield shift,Standard,634463,65,2,Changeup,2,5,5,2,-0.021,-0.203,2021
