,pitch_type,game_date,player_name,launch_speed,launch_angle,hit_distance_sc,hc_x,hc_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,type,hit_location,bb_type,events,description,des,balls,strikes,pitch_count,zone,is_strike,swing_miss,first_pitch_take,first_pitch_swing,in_zone_take,out_of_zone_chase,release_speed,release_spin_rate,spin_axis,pfx_x,pfx_-x,pfx_z,release_pos_x,release_pos_z,effective_speed,release_extension,release_pos_y,plate_-x,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,fielder_2,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,stand,p_throws,release_speed,release_spin_rate,spin_axis,pfx_x,pfx_-x,pfx_z,release_pos_x,release_pos_z,effective_speed,release_extension,release_pos_y,plate_-x,plate_x,plate_z,batter,pitcher,home_team,away_team,if_fielding_alignment,of_fielding_alignment,game_pk,at_bat_number,pitch_number,pitch_name,home_score,away_score,post_away_score,post_home_score,delta_home_win_exp,delta_run_exp,game_year
30,FF,2021-10-01,"Swanson, Dansby",,,,,,,,,,,,,S,,,,called_strike,Dansby Swanson called out on strikes.,0,1,0-1,5,1,0,0,0,1,0,94.5,2465.0,219.0,-1.39,16.68,15.36,-0.49,5.92,94.6,6.6,53.9,-0.12,0.12,2.43,,,661388.0,2,7,Bot,543510,4.739102662722669,-137.34083490502042,-6.229747288049066,-18.683026830230204,32.552306753546446,-14.842215272174911,3.64,1.55,R,R,94.5,2465.0,219.0,-1.39,16.68,15.36,-0.49,5.92,94.6,6.6,53.9,-0.12,0.12,2.43,621020,592390,ATL,NYM,Standard,Standard,632277,57,2,4-Seam Fastball,2,4,4,2,0.0,-0.047,2021
31,SL,2021-10-01,"Swanson, Dansby",,,,,,,,,,,,,S,,,,swinging_strike,Dansby Swanson called out on strikes.,0,0,0-0,14,1,1,0,1,0,1,86.5,2834.0,82.0,0.74,-8.879999999999999,4.68,-0.82,5.78,86.7,6.6,53.92,-0.94,0.94,2.16,,,661388.0,2,7,Bot,543510,2.7042417495412434,-125.95423250592462,-3.2041300578584813,7.244028166004961,27.816389660648724,-27.521206635238585,3.41,1.56,R,R,86.5,2834.0,82.0,0.74,-8.879999999999999,4.68,-0.82,5.78,86.7,6.6,53.92,-0.94,0.94,2.16,621020,592390,ATL,NYM,Standard,Standard,632277,57,1,Slider,2,4,4,2,0.0,-0.041,2021
32,SI,2021-09-30,"Swanson, Dansby",100.9,28.0,385.0,173.18,50.5,0.68,1.244,1.25,1.0,1.0,1.0,6.0,X,9.0,fly_ball,double,hit_into_play,Dansby Swanson doubles (33) on a sharp fly ball to right fielder Bryce Harper.   Travis d'Arnaud scores.    Dansby Swanson to 3rd.,2,1,2-1,4,1,0,0,0,0,0,92.6,2137.0,217.0,-0.99,11.879999999999999,4.4399999999999995,-2.0,6.27,94.1,6.8,53.67,0.44,-0.44,2.27,,,518595.0,2,4,Bot,592663,6.205967565719966,-134.80791215997152,-5.330598468645134,-13.367595296067067,25.188502961616106,-26.81391522702539,3.41,1.56,R,R,92.6,2137.0,217.0,-0.99,11.879999999999999,4.4399999999999995,-2.0,6.27,94.1,6.8,53.67,0.44,-0.44,2.27,621020,502043,ATL,PHI,Standard,Standard,632293,33,4,Sinker,2,0,0,3,0.088,0.729,2021
33,FC,2021-09-30,"Swanson, Dansby",,,,,,,,,,,,,S,,,,called_strike,Dansby Swanson doubles (33) on a sharp fly ball to right fielder Bryce Harper.   Travis d'Arnaud scores.    Dansby Swanson to 3rd.,2,0,2-0,3,1,0,0,0,1,0,89.1,2346.0,195.0,0.03,-0.36,5.28,-2.13,6.22,90.0,6.7,53.84,-0.45,0.45,3.14,,,518595.0,2,4,Bot,592663,6.3094267330770535,-129.75226854548822,-2.5216081239529764,-0.8636986601134456,25.45954591287354,-26.862494951689097,3.74,1.7,R,R,89.1,2346.0,195.0,0.03,-0.36,5.28,-2.13,6.22,90.0,6.7,53.84,-0.45,0.45,3.14,621020,502043,ATL,PHI,Standard,Standard,632293,33,3,Cutter,2,0,0,2,0.0,-0.057,2021
34,SI,2021-09-30,"Swanson, Dansby",,,,,,,,,,,,,B,,,,ball,Dansby Swanson doubles (33) on a sharp fly ball to right fielder Bryce Harper.   Travis d'Arnaud scores.    Dansby Swanson to 3rd.,1,0,1-0,11,0,0,0,0,0,0,92.3,2056.0,220.0,-1.02,12.24,4.08,-2.08,6.2,94.0,7.0,53.54,0.93,-0.93,2.88,,,518595.0,2,4,Bot,592663,5.22630156093468,-134.40736280845377,-3.477417770160937,-13.458640634234207,25.331025221484808,-27.566281620823773,3.77,1.74,R,R,92.3,2056.0,220.0,-1.02,12.24,4.08,-2.08,6.2,94.0,7.0,53.54,0.93,-0.93,2.88,621020,502043,ATL,PHI,Standard,Standard,632293,33,2,Sinker,2,0,0,2,0.0,0.05,2021
35,SI,2021-09-30,"Swanson, Dansby",,,,,,,,,,,,,B,,,,ball,Dansby Swanson doubles (33) on a sharp fly ball to right fielder Bryce Harper.   Travis d'Arnaud scores.    Dansby Swanson to 3rd.,0,0,0-0,14,0,0,0,0,0,0,92.6,2113.0,216.0,-1.01,12.120000000000001,3.24,-2.0,6.17,93.7,6.7,53.76,-0.44,0.44,1.47,,,518595.0,2,4,Bot,592663,8.49073414286957,-134.5636251812158,-6.906252167284835,-13.983875226999926,25.66979772784376,-27.625451699311235,3.81,1.67,R,R,92.6,2113.0,216.0,-1.01,12.120000000000001,3.24,-2.0,6.17,93.7,6.7,53.76,-0.44,0.44,1.47,621020,502043,ATL,PHI,Standard,Standard,632293,33,1,Sinker,2,0,0,2,0.0,0.036,2021
36,SL,2021-09-30,"Swanson, Dansby",,,,,,,,0.7,1.0,0.0,0.0,,B,,,walk,ball,Dansby Swanson walks.   Adam Duvall to 2nd.,3,1,3-1,14,0,0,0,0,0,0,85.0,2603.0,60.0,0.24,-2.88,-0.48,-2.17,6.21,85.6,6.7,53.85,-1.4,1.4,1.31,,,594807.0,2,2,Bot,592663,7.9308633367253,-123.60738985541218,-5.124835501604542,0.9160205632784584,24.12458480595993,-31.745088717229603,3.72,1.77,R,R,85.0,2603.0,60.0,0.24,-2.88,-0.48,-2.17,6.21,85.6,6.7,53.85,-1.4,1.4,1.31,621020,502043,ATL,PHI,Standard,Standard,632293,17,5,Slider,1,0,0,1,0.017,0.122,2021
37,SI,2021-09-30,"Swanson, Dansby",,,,,,,,,,,,,B,,,,ball,Dansby Swanson walks.   Adam Duvall to 2nd.,2,1,2-1,13,0,0,0,0,0,0,92.9,2128.0,222.0,-1.15,13.799999999999999,3.24,-2.1,6.08,93.9,6.8,53.69,0.3,-0.3,0.5,,,594807.0,2,2,Bot,592663,7.195362286667636,-134.97143800656713,-9.209497884114828,-15.58991976222508,27.096037740076195,-27.096494373890387,3.84,1.81,R,R,92.9,2128.0,222.0,-1.15,13.799999999999999,3.24,-2.1,6.08,93.9,6.8,53.69,0.3,-0.3,0.5,621020,502043,ATL,PHI,Standard,Standard,632293,17,4,Sinker,1,0,0,1,0.0,0.077,2021
38,SL,2021-09-30,"Swanson, Dansby",,,,,,,,,,,,,B,,,,ball,Dansby Swanson walks.   Adam Duvall to 2nd.,1,1,1-1,14,0,0,0,0,0,0,85.2,2584.0,85.0,0.27,-3.24,-0.96,-2.05,6.21,86.0,6.7,53.77,-1.99,1.99,0.75,,,594807.0,2,2,Bot,592663,8.995689859952632,-123.80039982261408,-6.41686249163776,1.0644717350694797,23.345942098325335,-31.8987396168371,3.72,1.79,R,R,85.2,2584.0,85.0,0.27,-3.24,-0.96,-2.05,6.21,86.0,6.7,53.77,-1.99,1.99,0.75,621020,502043,ATL,PHI,Standard,Standard,632293,17,3,Slider,1,0,0,1,0.0,0.041,2021
39,SI,2021-09-30,"Swanson, Dansby",,,,,,,,,,,,,S,,,,swinging_strike,Dansby Swanson walks.   Adam Duvall to 2nd.,1,0,1-0,5,1,1,0,0,0,0,94.1,2243.0,221.0,-1.13,13.559999999999999,7.5600000000000005,-2.07,6.18,95.2,7.0,53.55,-0.06,0.06,2.54,,,594807.0,2,2,Bot,592663,8.12757096275221,-136.83545840763716,-5.179662590969835,-15.958145220067674,29.705852967979567,-23.31202938628253,3.41,1.56,R,R,94.1,2243.0,221.0,-1.13,13.559999999999999,7.5600000000000005,-2.07,6.18,95.2,7.0,53.55,-0.06,0.06,2.54,621020,502043,ATL,PHI,Standard,Standard,632293,17,2,Sinker,1,0,0,1,0.0,-0.048,2021
40,SI,2021-09-30,"Swanson, Dansby",,,,,,,,,,,,,B,,,,ball,Dansby Swanson walks.   Adam Duvall to 2nd.,0,0,0-0,14,0,0,0,0,0,0,93.9,2164.0,219.0,-1.05,12.600000000000001,6.84,-2.01,6.2,94.9,6.8,53.72,-1.09,1.09,1.91,,,594807.0,2,2,Bot,592663,10.4178138050259,-136.36904631536754,-6.700325399464059,-15.284210705855642,27.524972574501657,-23.808427323588177,3.84,1.72,R,R,93.9,2164.0,219.0,-1.05,12.600000000000001,6.84,-2.01,6.2,94.9,6.8,53.72,-1.09,1.09,1.91,621020,502043,ATL,PHI,Standard,Standard,632293,17,1,Sinker,1,0,0,1,0.0,0.036,2021
41,CH,2021-09-30,"Swanson, Dansby",87.5,18.0,207.0,65.87,108.04,0.717,0.687,0.9,1.0,1.0,0.0,4.0,X,7.0,line_drive,single,hit_into_play,Dansby Swanson singles on a line drive to left fielder Andrew McCutchen.,1,2,1-2,7,1,0,0,0,0,0,82.9,1894.0,246.0,-1.48,17.759999999999998,8.52,-2.44,5.8,83.8,7.1,53.41,0.76,-0.76,2.11,,,,1,6,Bot,592663,6.83900140227734,-120.5461831805408,-3.3221689824064358,-15.77846452710956,25.29197312275987,-24.763491651983603,3.41,1.56,R,R,82.9,1894.0,246.0,-1.48,17.759999999999998,8.52,-2.44,5.8,83.8,7.1,53.41,0.76,-0.76,2.11,621020,641401,ATL,PHI,Standard,Standard,632293,48,5,Changeup,5,0,0,5,0.002,0.311,2021
42,FF,2021-09-30,"Swanson, Dansby",,,,,,,,,,,,,B,,,,ball,Dansby Swanson singles on a line drive to left fielder Andrew McCutchen.,0,2,0-2,11,0,0,0,0,0,0,94.9,2341.0,229.0,-1.11,13.32,14.879999999999999,-2.7,5.75,95.5,6.9,53.63,1.27,-1.27,4.69,,,,1,6,Bot,592663,6.305924849001327,-138.04602188820598,0.1715478812793564,-15.574513546823278,33.352043349147785,-16.714279590158714,3.72,1.72,R,R,94.9,2341.0,229.0,-1.11,13.32,14.879999999999999,-2.7,5.75,95.5,6.9,53.63,1.27,-1.27,4.69,621020,641401,ATL,PHI,Standard,Standard,632293,48,4,4-Seam Fastball,5,0,0,5,0.0,0.013,2021
43,CH,2021-09-30,"Swanson, Dansby",,,,,,,,,,,,,S,,,,foul,Dansby Swanson singles on a line drive to left fielder Andrew McCutchen.,0,2,0-2,13,1,0,0,0,0,0,83.1,2177.0,252.0,-1.31,15.72,11.28,-2.56,5.77,84.0,7.1,53.41,0.33,-0.33,1.41,,,,1,6,Bot,592663,7.76976316976443,-120.66259492086384,-5.357411819026862,-14.30022603998393,24.458685038758667,-22.15026292851016,3.41,1.56,R,R,83.1,2177.0,252.0,-1.31,15.72,11.28,-2.56,5.77,84.0,7.1,53.41,0.33,-0.33,1.41,621020,641401,ATL,PHI,Standard,Standard,632293,48,3,Changeup,5,0,0,5,0.0,0.0,2021
44,CH,2021-09-30,"Swanson, Dansby",,,,,,,,,,,,,S,,,,swinging_strike,Dansby Swanson singles on a line drive to left fielder Andrew McCutchen.,0,1,0-1,14,1,1,0,0,0,1,84.7,2158.0,244.0,-1.37,16.44,9.959999999999999,-2.51,5.82,85.4,7.0,53.5,-0.03,0.03,0.99,,,,1,6,Bot,592663,8.76453099449294,-122.89432923329066,-6.588883729631831,-15.669271571960328,25.440966248132742,-22.61944791373115,3.41,1.56,R,R,84.7,2158.0,244.0,-1.37,16.44,9.959999999999999,-2.51,5.82,85.4,7.0,53.5,-0.03,0.03,0.99,621020,641401,ATL,PHI,Standard,Standard,632293,48,2,Changeup,5,0,0,5,0.0,-0.035,2021
45,FC,2021-09-30,"Swanson, Dansby",,,,,,,,,,,,,S,,,,called_strike,Dansby Swanson singles on a line drive to left fielder Andrew McCutchen.,0,0,0-0,4,1,0,1,0,1,0,89.4,2243.0,206.0,0.23,-2.7600000000000002,12.120000000000001,-2.52,5.72,90.9,7.1,53.36,0.47,-0.47,2.37,,,,1,6,Bot,592663,4.649055137635063,-130.1567501346089,-4.440797088438727,1.6759140357678168,26.764391138616997,-19.94346396868885,3.72,1.67,R,R,89.4,2243.0,206.0,0.23,-2.7600000000000002,12.120000000000001,-2.52,5.72,90.9,7.1,53.36,0.47,-0.47,2.37,621020,641401,ATL,PHI,Standard,Standard,632293,48,1,Cutter,5,0,0,5,0.0,-0.027,2021
46,FC,2021-09-29,"Swanson, Dansby",96.8,35.0,341.0,204.45,84.98,0.171,0.309,0.0,1.0,0.0,0.0,3.0,X,9.0,fly_ball,out,hit_into_play,Dansby Swanson flies out to right fielder Bryce Harper.,0,1,0-1,6,1,0,0,0,0,0,86.5,2161.0,217.0,0.15,-1.7999999999999998,6.6000000000000005,-1.92,5.13,87.4,7.0,53.55,-0.5,0.5,2.46,,,,1,6,Bot,592663,5.526222541851069,-125.83270959326671,-1.233449936260523,0.4138265072650263,26.324682604635885,-26.353234139571715,3.41,1.56,R,R,86.5,2161.0,217.0,0.15,-1.7999999999999998,6.6000000000000005,-1.92,5.13,87.4,7.0,53.55,-0.5,0.5,2.46,621020,605400,ATL,PHI,Standard,Standard,632306,48,2,Cutter,3,2,2,3,-0.015,-0.136,2021
47,FC,2021-09-29,"Swanson, Dansby",55.6,-44.0,2.0,,,,,,,,,,S,,,,foul,Dansby Swanson flies out to right fielder Bryce Harper.,0,0,0-0,9,1,0,0,1,0,0,86.4,2128.0,236.0,-0.02,0.24,7.800000000000001,-1.84,5.04,87.6,7.0,53.48,-0.58,0.58,1.62,,,,1,6,Bot,592663,5.8817889908446,-125.73394525994752,-3.296231633148584,-1.3951594362036814,25.453681344297536,-24.77877614287239,3.41,1.56,R,R,86.4,2128.0,236.0,-0.02,0.24,7.800000000000001,-1.84,5.04,87.6,7.0,53.48,-0.58,0.58,1.62,621020,605400,ATL,PHI,Standard,Standard,632306,48,1,Cutter,3,2,2,3,0.0,-0.027,2021
48,KC,2021-09-29,"Swanson, Dansby",85.6,15.0,191.0,64.25,107.28,0.951,0.904,0.9,1.0,1.0,0.0,4.0,X,7.0,line_drive,single,hit_into_play,Dansby Swanson singles on a line drive to left fielder Andrew McCutchen.,0,2,0-2,14,1,0,0,0,0,0,78.5,2654.0,54.0,1.22,-14.64,-10.44,-1.85,5.17,78.5,6.6,53.85,-0.38,0.38,1.19,,,,0,4,Bot,592663,2.588027769013028,-114.2688244311662,-0.0458011731579794,10.012162827945897,24.43980768495807,-39.95764674720501,3.41,1.56,R,R,78.5,2654.0,54.0,1.22,-14.64,-10.44,-1.85,5.17,78.5,6.6,53.85,-0.38,0.38,1.19,621020,605400,ATL,PHI,Standard,Standard,632306,32,3,Knuckle Curve,3,1,1,3,0.023,0.492,2021
49,SI,2021-09-29,"Swanson, Dansby",,,,,,,,,,,,,S,,,,called_strike,Dansby Swanson singles on a line drive to left fielder Andrew McCutchen.,0,1,0-1,7,1,0,0,0,1,0,91.6,2149.0,229.0,-1.35,16.200000000000003,7.68,-2.0,5.06,92.6,6.9,53.56,0.82,-0.82,1.87,,,,0,4,Bot,592663,5.941056549829937,-133.21926107217843,-3.583336500647956,-17.302586025326647,28.777089974970423,-23.9608038493602,3.65,1.58,R,R,91.6,2149.0,229.0,-1.35,16.200000000000003,7.68,-2.0,5.06,92.6,6.9,53.56,0.82,-0.82,1.87,621020,605400,ATL,PHI,Standard,Standard,632306,32,2,Sinker,3,1,1,3,0.0,-0.052,2021
50,SI,2021-09-29,"Swanson, Dansby",,,,,,,,,,,,,S,,,,called_strike,Dansby Swanson singles on a line drive to left fielder Andrew McCutchen.,0,0,0-0,6,1,0,1,0,1,0,90.6,2150.0,229.0,-1.32,15.84,8.64,-1.93,5.21,91.2,6.7,53.76,-0.3,0.3,2.24,,,,0,4,Bot,592663,8.462844565584405,-131.72749521533015,-3.031346579521447,-17.13301049327865,28.34089109598393,-23.32428597267668,3.52,1.51,R,R,90.6,2150.0,229.0,-1.32,15.84,8.64,-1.93,5.21,91.2,6.7,53.76,-0.3,0.3,2.24,621020,605400,ATL,PHI,Standard,Standard,632306,32,1,Sinker,3,1,1,3,0.0,-0.038,2021
51,FF,2021-09-29,"Swanson, Dansby",102.0,24.0,379.0,171.45,66.51,0.674,1.079,1.25,1.0,1.0,1.0,6.0,X,9.0,fly_ball,double,hit_into_play,Dansby Swanson doubles (32) on a sharp fly ball to right fielder Bryce Harper.,1,2,1-2,3,1,0,0,0,0,0,95.1,2278.0,225.0,-1.21,14.52,14.64,-1.8,5.16,96.2,7.2,53.35,-0.71,0.71,3.05,,,,1,2,Bot,592663,9.445872473212244,-138.16009298892996,-2.5849647778213813,-17.7350066151849,33.05160585341744,-16.174758134895356,3.41,1.56,R,R,95.1,2278.0,225.0,-1.21,14.52,14.64,-1.8,5.16,96.2,7.2,53.35,-0.71,0.71,3.05,621020,605400,ATL,PHI,Standard,Standard,632306,17,4,4-Seam Fastball,2,1,1,2,0.037,0.459,2021
52,CH,2021-09-29,"Swanson, Dansby",72.7,-10.0,10.0,,,,,,,,,,S,,,,foul,Dansby Swanson doubles (32) on a sharp fly ball to right fielder Bryce Harper.,1,1,1-1,7,1,0,0,0,0,0,86.8,1591.0,256.0,-1.46,17.52,7.199999999999999,-2.05,5.07,87.4,6.8,53.71,0.33,-0.33,1.85,,,,1,2,Bot,592663,7.175697110815816,-126.21745055237432,-2.726606003159079,-17.078581629828616,26.82960892842512,-25.36096401414304,3.41,1.56,R,R,86.8,1591.0,256.0,-1.46,17.52,7.199999999999999,-2.05,5.07,87.4,6.8,53.71,0.33,-0.33,1.85,621020,605400,ATL,PHI,Standard,Standard,632306,17,3,Changeup,2,1,1,2,0.0,-0.043,2021
53,CH,2021-09-29,"Swanson, Dansby",,,,,,,,,,,,,B,,,,ball,Dansby Swanson doubles (32) on a sharp fly ball to right fielder Bryce Harper.,0,1,0-1,13,0,0,0,0,0,0,87.3,1451.0,256.0,-1.31,15.72,3.24,-2.09,5.06,87.7,6.7,53.83,1.15,-1.15,1.84,,,,1,2,Bot,592663,4.975204897201924,-126.98487096099952,-2.122082381528153,-15.142355700190008,27.36940495560497,-29.047836450722023,3.54,1.51,R,R,87.3,1451.0,256.0,-1.31,15.72,3.24,-2.09,5.06,87.7,6.7,53.83,1.15,-1.15,1.84,621020,605400,ATL,PHI,Standard,Standard,632306,17,2,Changeup,2,1,1,2,0.0,0.021,2021
54,KC,2021-09-29,"Swanson, Dansby",,,,,,,,,,,,,S,,,,called_strike,Dansby Swanson doubles (32) on a sharp fly ball to right fielder Bryce Harper.,0,0,0-0,6,1,0,1,0,1,0,79.7,2656.0,54.0,1.2,-14.399999999999999,-10.32,-1.93,5.26,79.6,6.6,53.89,-0.42,0.42,2.41,,,,1,2,Bot,592663,2.9033183493797776,-115.94704429233371,2.224011191840534,10.11236543458791,24.96084195099889,-40.54289127669634,3.5,1.47,R,R,79.7,2656.0,54.0,1.2,-14.399999999999999,-10.32,-1.93,5.26,79.6,6.6,53.89,-0.42,0.42,2.41,621020,605400,ATL,PHI,Standard,Standard,632306,17,1,Knuckle Curve,2,1,1,2,0.0,-0.027,2021
55,SI,2021-09-29,"Swanson, Dansby",68.7,11.0,112.0,112.84,120.67,0.271,0.244,0.9,1.0,1.0,0.0,2.0,X,8.0,ground_ball,single,hit_into_play,Dansby Swanson singles on a ground ball to center fielder Odubel Herrera.   Austin Riley scores.    Eddie Rosario scores.    Travis d'Arnaud to 3rd.,0,0,0-0,13,1,0,0,1,0,0,97.3,1989.0,216.0,-1.33,15.96,9.120000000000001,-2.0,6.09,97.5,6.4,54.13,0.83,-0.83,2.45,663586.0,592696.0,518595.0,2,7,Bot,592663,6.180647563601568,-141.48471064734034,-6.0144952344649045,-19.318551241564588,30.90597017637647,-20.825426721892725,3.41,1.56,R,R,97.3,1989.0,216.0,-1.33,15.96,9.120000000000001,-2.0,6.09,97.5,6.4,54.13,0.83,-0.83,2.45,621020,656322,ATL,PHI,Standard,Standard,632306,60,1,Sinker,5,2,2,7,0.038,1.498,2021
56,FF,2021-09-28,"Swanson, Dansby",,,,,,,,0.0,1.0,0.0,0.0,,S,2.0,,strikeout,foul,Dansby Swanson strikes out on a foul tip.,1,2,1-2,5,1,0,0,0,0,0,96.6,2383.0,218.0,-0.73,8.76,16.080000000000002,-1.48,5.5,98.8,7.5,53.05,-0.17,0.17,2.44,,,,2,7,Bot,592663,6.19106234803198,-140.48681365598688,-5.780349315882624,-11.034899231460232,30.687428508000423,-13.308420430505198,3.41,1.56,R,R,96.6,2383.0,218.0,-0.73,8.76,16.080000000000002,-1.48,5.5,98.8,7.5,53.05,-0.17,0.17,2.44,621020,554430,ATL,PHI,Standard,Standard,632320,52,4,4-Seam Fastball,2,0,0,2,-0.006,-0.073,2021
57,SI,2021-09-28,"Swanson, Dansby",,,,,,,,,,,,,S,,,,called_strike,Dansby Swanson strikes out on a foul tip.,1,1,1-1,8,1,0,0,0,1,0,95.1,2154.0,221.0,-1.05,12.600000000000001,13.799999999999999,-1.6,5.29,97.2,7.6,52.93,0.12,-0.12,1.44,,,,2,7,Bot,592663,6.377659834469999,-138.2072206300659,-7.158108509466208,-14.84446841939891,31.29467012867073,-16.009167045464448,3.41,1.45,R,R,95.1,2154.0,221.0,-1.05,12.600000000000001,13.799999999999999,-1.6,5.29,97.2,7.6,52.93,0.12,-0.12,1.44,621020,554430,ATL,PHI,Standard,Standard,632320,52,3,Sinker,2,0,0,2,0.0,-0.027,2021
58,CU,2021-09-28,"Swanson, Dansby",,,,,,,,,,,,,B,,,,ball,Dansby Swanson strikes out on a foul tip.,0,1,0-1,14,0,0,0,0,0,0,82.1,2685.0,46.0,0.92,-11.040000000000001,-11.879999999999999,-1.63,5.45,83.3,7.3,53.24,-0.81,0.81,0.2,,,,2,7,Bot,592663,3.795418780644408,-119.52112044793851,-3.4194876621608783,7.979631826578516,25.04099604756792,-41.12220528311737,3.6,1.65,R,R,82.1,2685.0,46.0,0.92,-11.040000000000001,-11.879999999999999,-1.63,5.45,83.3,7.3,53.24,-0.81,0.81,0.2,621020,554430,ATL,PHI,Standard,Standard,632320,52,2,Curveball,2,0,0,2,0.0,0.014,2021
59,CU,2021-09-28,"Swanson, Dansby",,,,,,,,,,,,,S,,,,called_strike,Dansby Swanson strikes out on a foul tip.,0,0,0-0,14,1,0,1,0,0,0,81.6,2607.0,53.0,0.85,-10.2,-10.92,-1.71,5.47,82.8,7.2,53.27,-0.86,0.86,1.48,,,,2,7,Bot,592663,4.235131213499691,-118.735818299502,-0.5695326176688432,7.103087878851869,24.149687872744828,-40.872066479032895,3.37,1.59,R,R,81.6,2607.0,53.0,0.85,-10.2,-10.92,-1.71,5.47,82.8,7.2,53.27,-0.86,0.86,1.48,621020,554430,ATL,PHI,Standard,Standard,632320,52,1,Curveball,2,0,0,2,0.0,-0.018,2021
60,FF,2021-09-28,"Swanson, Dansby",,,,,,,,0.0,1.0,0.0,0.0,,S,2.0,,strikeout,called_strike,Dansby Swanson called out on strikes.,2,2,2-2,9,1,0,0,0,1,0,97.9,2402.0,220.0,-0.77,9.24,14.879999999999999,-1.38,5.6,99.8,7.4,53.12,-0.66,0.66,1.96,,,,1,5,Bot,592663,7.428300280939624,-142.30105450769906,-7.327698445928165,-12.11282855669069,32.57486259453295,-13.748067318235751,3.62,1.58,R,R,97.9,2402.0,220.0,-0.77,9.24,14.879999999999999,-1.38,5.6,99.8,7.4,53.12,-0.66,0.66,1.96,621020,554430,ATL,PHI,Standard,Standard,632320,37,5,4-Seam Fastball,2,0,0,2,-0.011,-0.142,2021
61,FF,2021-09-28,"Swanson, Dansby",79.7,23.0,227.0,,,,,,,,,,S,,,,foul,Dansby Swanson called out on strikes.,2,1,2-1,1,1,0,0,0,0,0,96.5,2378.0,211.0,-0.52,6.24,13.440000000000001,-1.4,5.68,98.5,7.2,53.28,0.54,-0.54,3.3,,,,1,5,Bot,592663,3.543682357231384,-140.6164729800358,-3.4122137256110983,-7.688400380071369,29.969678882320515,-16.749982451947528,3.41,1.56,R,R,96.5,2378.0,211.0,-0.52,6.24,13.440000000000001,-1.4,5.68,98.5,7.2,53.28,0.54,-0.54,3.3,621020,554430,ATL,PHI,Standard,Standard,632320,37,4,4-Seam Fastball,2,0,0,2,0.0,-0.053,2021
62,SI,2021-09-28,"Swanson, Dansby",,,,,,,,,,,,,B,,,,ball,Dansby Swanson called out on strikes.,1,1,1-1,13,0,0,0,0,0,0,95.2,2108.0,219.0,-1.22,14.64,10.92,-1.61,5.51,97.5,7.4,53.14,1.87,-1.87,2.53,,,,1,5,Bot,592663,2.125225971749056,-138.73713282644002,-4.340641217821223,-16.259231247071238,29.29996874479677,-19.71652623100694,3.52,1.57,R,R,95.2,2108.0,219.0,-1.22,14.64,10.92,-1.61,5.51,97.5,7.4,53.14,1.87,-1.87,2.53,621020,554430,ATL,PHI,Standard,Standard,632320,37,3,Sinker,2,0,0,2,0.0,0.038,2021
63,FF,2021-09-28,"Swanson, Dansby",,,,,,,,,,,,,S,,,,swinging_strike,Dansby Swanson called out on strikes.,1,0,1-0,6,1,1,0,0,0,0,96.1,2284.0,213.0,-0.46,5.5200000000000005,13.32,-1.49,5.6,98.2,7.4,53.09,-0.36,0.36,2.77,,,,1,5,Bot,592663,6.068819931619717,-139.80346924819136,-4.533132537804191,-7.373422309845708,30.136797818533896,-16.775754021121788,3.41,1.56,R,R,96.1,2284.0,213.0,-0.46,5.5200000000000005,13.32,-1.49,5.6,98.2,7.4,53.09,-0.36,0.36,2.77,621020,554430,ATL,PHI,Standard,Standard,632320,37,2,4-Seam Fastball,2,0,0,2,0.0,-0.032,2021
64,SI,2021-09-28,"Swanson, Dansby",,,,,,,,,,,,,B,,,,ball,Dansby Swanson called out on strikes.,0,0,0-0,13,0,0,0,0,0,0,95.7,2110.0,221.0,-1.3,15.600000000000001,11.16,-1.63,5.51,97.6,7.3,53.18,1.51,-1.51,2.36,,,,1,5,Bot,592663,3.304289176236133,-139.26577387809374,-4.895059110905733,-17.693186977625153,30.981464036074343,-19.13311420271,3.52,1.51,R,R,95.7,2110.0,221.0,-1.3,15.600000000000001,11.16,-1.63,5.51,97.6,7.3,53.18,1.51,-1.51,2.36,621020,554430,ATL,PHI,Standard,Standard,632320,37,1,Sinker,2,0,0,2,0.0,0.026,2021
65,SL,2021-09-28,"Swanson, Dansby",79.4,16.0,197.0,144.48,100.02,0.877,0.812,0.9,1.0,1.0,0.0,4.0,X,8.0,line_drive,single,hit_into_play,Dansby Swanson singles on a line drive to center fielder Odubel Herrera.   Travis d'Arnaud to 3rd.,0,0,0-0,9,1,0,0,1,0,0,91.3,2348.0,186.0,0.38,-4.5600000000000005,4.92,-1.64,5.46,93.3,7.3,53.19,-0.43,0.43,2.01,,518595.0,,0,3,Bot,592663,4.497817253988918,-132.9966724886383,-3.778099767995974,3.5903424404077207,26.832757394022423,-26.731516247295097,3.41,1.56,R,R,91.3,2348.0,186.0,0.38,-4.5600000000000005,4.92,-1.64,5.46,93.3,7.3,53.19,-0.43,0.43,2.01,621020,554430,ATL,PHI,Standard,Standard,632320,19,1,Slider,0,0,0,0,0.068,0.687,2021
